step	sample_id	stage	read_count	date
step2_trim	Run06_fecal_barcode01	post_trim	14698	2026-03-13
step2_trim	Run04_swab_barcode05	pre_trim	3510	2026-03-13
step2_trim	Run04_swab_barcode05	post_trim	3510	2026-03-13
step2_trim	Run03_swab_barcode10	pre_trim	5626	2026-03-13
step2_trim	Run03_swab_barcode10	post_trim	5626	2026-03-13
step2_trim	Run04_swab_barcode12	pre_trim	9890	2026-03-13
step2_trim	Run04_swab_barcode12	post_trim	9890	2026-03-13
step2_trim	Run03_swab_barcode08	pre_trim	945	2026-03-13
step2_trim	Run03_swab_barcode08	post_trim	945	2026-03-13
step2_trim	Run03_swab_barcode06	pre_trim	1688	2026-03-13
step2_trim	Run03_swab_barcode06	post_trim	1688	2026-03-13
step2_trim	Run04_swab_barcode04	pre_trim	6597	2026-03-13
step2_trim	Run04_swab_barcode04	post_trim	6597	2026-03-13
step2_trim	Run03_swab_barcode07	pre_trim	1881	2026-03-13
step2_trim	Run03_swab_barcode07	post_trim	1881	2026-03-13
step2_trim	Run06_fecal_barcode20	pre_trim	15469	2026-03-13
step2_trim	Run06_fecal_barcode20	post_trim	15469	2026-03-13
step2_trim	Run06_fecal_barcode21	pre_trim	16098	2026-03-13
step2_trim	Run06_fecal_barcode21	post_trim	16097	2026-03-13
step2_trim	Run04_swab_barcode20	pre_trim	4238	2026-03-13
step2_trim	Run04_swab_barcode20	post_trim	4238	2026-03-13
step2_trim	Run03_swab_barcode12	pre_trim	13620	2026-03-13
step2_trim	Run03_swab_barcode12	post_trim	13620	2026-03-13
step2_trim	Run04_swab_barcode09	pre_trim	10552	2026-03-13
step2_trim	Run04_swab_barcode09	post_trim	10552	2026-03-13
step2_trim	Run05_fecal_barcode06	pre_trim	21412	2026-03-13
step2_trim	Run05_fecal_barcode06	post_trim	21411	2026-03-13
step2_trim	Run06_fecal_barcode11	pre_trim	17642	2026-03-13
step2_trim	Run06_fecal_barcode11	post_trim	17642	2026-03-13
step2_trim	Run04_swab_barcode08	pre_trim	12124	2026-03-13
step2_trim	Run04_swab_barcode08	post_trim	12124	2026-03-13
step2_trim	Run06_fecal_barcode10	pre_trim	15387	2026-03-13
step2_trim	Run06_fecal_barcode10	post_trim	15387	2026-03-13
step2_trim	Run04_swab_barcode23	pre_trim	1070	2026-03-13
step2_trim	Run04_swab_barcode23	post_trim	1070	2026-03-13
step2_trim	Run05_fecal_barcode08	pre_trim	25166	2026-03-13
step2_trim	Run05_fecal_barcode08	post_trim	25166	2026-03-13
step2_trim	Run05_fecal_barcode14	pre_trim	17594	2026-03-13
step2_trim	Run05_fecal_barcode14	post_trim	17594	2026-03-13
step2_trim	Run06_fecal_barcode18	pre_trim	19359	2026-03-13
step2_trim	Run06_fecal_barcode18	post_trim	19359	2026-03-13
step2_trim	Run05_fecal_barcode07	pre_trim	24124	2026-03-13
step2_trim	Run05_fecal_barcode07	post_trim	24123	2026-03-13
step2_trim	Run06_fecal_barcode17	pre_trim	19136	2026-03-13
step2_trim	Run06_fecal_barcode17	post_trim	19136	2026-03-13
step2_trim	Run05_fecal_barcode05	pre_trim	22193	2026-03-13
step2_trim	Run05_fecal_barcode05	post_trim	22191	2026-03-13
step2_trim	Run05_fecal_barcode13	pre_trim	19796	2026-03-13
step2_trim	Run05_fecal_barcode13	post_trim	19796	2026-03-13
step2_trim	Run04_swab_barcode02	pre_trim	22420	2026-03-13
step2_trim	Run04_swab_barcode02	post_trim	22420	2026-03-13
step2_trim	Run05_fecal_barcode11	pre_trim	18291	2026-03-13
step2_trim	Run05_fecal_barcode11	post_trim	18291	2026-03-13
step2_trim	Run05_fecal_barcode10	pre_trim	20280	2026-03-13
step2_trim	Run05_fecal_barcode10	post_trim	20279	2026-03-13
step2_trim	Run04_swab_barcode16	pre_trim	10425	2026-03-13
step2_trim	Run04_swab_barcode16	post_trim	10425	2026-03-13
step2_trim	Run06_fecal_barcode05	pre_trim	21241	2026-03-13
step2_trim	Run06_fecal_barcode05	post_trim	21241	2026-03-13
step2_trim	Run03_swab_barcode16	pre_trim	20273	2026-03-13
step2_trim	Run03_swab_barcode16	post_trim	20273	2026-03-13
step2_trim	Run03_swab_barcode21	pre_trim	20066	2026-03-13
step2_trim	Run03_swab_barcode21	post_trim	20066	2026-03-13
step2_trim	Run03_swab_barcode13	pre_trim	22389	2026-03-13
step2_trim	Run03_swab_barcode13	post_trim	22389	2026-03-13
step2_trim	Run04_swab_barcode15	pre_trim	12688	2026-03-13
step2_trim	Run04_swab_barcode15	post_trim	12688	2026-03-13
step2_trim	Run05_fecal_barcode19	pre_trim	32537	2026-03-13
step2_trim	Run05_fecal_barcode19	post_trim	32537	2026-03-13
step2_trim	Run04_swab_barcode19	pre_trim	13554	2026-03-13
step2_trim	Run04_swab_barcode19	post_trim	13554	2026-03-13
step2_trim	Run06_fecal_barcode23	pre_trim	17389	2026-03-13
step2_trim	Run06_fecal_barcode23	post_trim	17389	2026-03-13
step2_trim	Run04_swab_barcode14	pre_trim	12673	2026-03-13
step2_trim	Run04_swab_barcode14	post_trim	12673	2026-03-13
step2_trim	Run05_fecal_barcode17	pre_trim	21943	2026-03-13
step2_trim	Run05_fecal_barcode17	post_trim	21943	2026-03-13
step2_trim	Run06_fecal_barcode07	pre_trim	22622	2026-03-13
step2_trim	Run06_fecal_barcode07	post_trim	22622	2026-03-13
step2_trim	Run06_fecal_barcode22	pre_trim	20363	2026-03-13
step2_trim	Run06_fecal_barcode22	post_trim	20363	2026-03-13
step2_trim	Run03_swab_barcode20	pre_trim	24276	2026-03-13
step2_trim	Run03_swab_barcode20	post_trim	24276	2026-03-13
step2_trim	Run04_swab_barcode06	pre_trim	24275	2026-03-13
step2_trim	Run04_swab_barcode06	post_trim	24275	2026-03-13
step2_trim	Run05_fecal_barcode09	pre_trim	19746	2026-03-13
step2_trim	Run05_fecal_barcode09	post_trim	19746	2026-03-13
step2_trim	Run05_fecal_barcode18	pre_trim	24643	2026-03-13
step2_trim	Run05_fecal_barcode18	post_trim	24643	2026-03-13
step2_trim	Run06_fecal_barcode19	pre_trim	25423	2026-03-13
step2_trim	Run06_fecal_barcode19	post_trim	25422	2026-03-13
step2_trim	Run05_fecal_barcode01	pre_trim	17161	2026-03-13
step2_trim	Run05_fecal_barcode01	post_trim	17161	2026-03-13
step2_trim	Run05_fecal_barcode03	pre_trim	17076	2026-03-13
step2_trim	Run05_fecal_barcode03	post_trim	17075	2026-03-13
step2_trim	Run05_fecal_barcode04	pre_trim	19099	2026-03-13
step2_trim	Run05_fecal_barcode04	post_trim	19098	2026-03-13
step2_trim	Run06_fecal_barcode09	pre_trim	18687	2026-03-13
step2_trim	Run06_fecal_barcode09	post_trim	18686	2026-03-13
step2_trim	Run04_swab_barcode17	pre_trim	26127	2026-03-13
step2_trim	Run04_swab_barcode17	post_trim	26127	2026-03-13
step2_trim	Run06_fecal_barcode08	pre_trim	17932	2026-03-13
step2_trim	Run06_fecal_barcode08	post_trim	17932	2026-03-13
step2_trim	Run05_fecal_barcode02	pre_trim	20211	2026-03-13
step2_trim	Run05_fecal_barcode02	post_trim	20211	2026-03-13
step2_trim	Run04_swab_barcode18	pre_trim	32833	2026-03-13
step2_trim	Run04_swab_barcode18	post_trim	32833	2026-03-13
step2_trim	Run04_swab_barcode22	pre_trim	30102	2026-03-13
step2_trim	Run04_swab_barcode22	post_trim	30102	2026-03-13
step2_trim	Run06_fecal_barcode06	pre_trim	24346	2026-03-13
step2_trim	Run06_fecal_barcode06	post_trim	24346	2026-03-13
step2_trim	Run07_fecal_barcode14	pre_trim	54771	2026-03-13
step2_trim	Run07_fecal_barcode14	post_trim	54770	2026-03-13
step2_trim	Run07_fecal_barcode11	pre_trim	54915	2026-03-13
step2_trim	Run07_fecal_barcode11	post_trim	54915	2026-03-13
step2_trim	Run03_swab_barcode23	pre_trim	75282	2026-03-13
step2_trim	Run03_swab_barcode23	post_trim	75282	2026-03-13
step2_trim	Run07_fecal_barcode12	pre_trim	58934	2026-03-13
step2_trim	Run07_fecal_barcode12	post_trim	58933	2026-03-13
step2_trim	Run07_fecal_barcode13	pre_trim	62204	2026-03-13
step2_trim	Run07_fecal_barcode13	post_trim	62204	2026-03-13
step2_trim	Run07_fecal_barcode10	pre_trim	54130	2026-03-13
step2_trim	Run07_fecal_barcode10	post_trim	54127	2026-03-13
step2_trim	Run05_fecal_barcode12	pre_trim	22465	2026-03-13
step2_trim	Run05_fecal_barcode12	post_trim	22464	2026-03-13
step2_trim	Run04_swab_barcode21	pre_trim	59734	2026-03-13
step2_trim	Run04_swab_barcode21	post_trim	59734	2026-03-13
step2_trim	Run07_fecal_barcode15	pre_trim	60362	2026-03-13
step2_trim	Run07_fecal_barcode15	post_trim	60361	2026-03-13
step2_trim	Run06_fecal_barcode04	pre_trim	16761	2026-03-13
step2_trim	Run06_fecal_barcode04	post_trim	16761	2026-03-13
step2_trim	Run06_fecal_barcode02	pre_trim	17532	2026-03-13
step2_trim	Run06_fecal_barcode02	post_trim	17532	2026-03-13
step2_trim	Run06_fecal_barcode24	pre_trim	26864	2026-03-13
step2_trim	Run06_fecal_barcode24	post_trim	26864	2026-03-13
step2_trim	Run06_fecal_barcode03	pre_trim	22234	2026-03-13
step2_trim	Run06_fecal_barcode03	post_trim	22234	2026-03-13
step2_trim	Run07_fecal_barcode23	pre_trim	76431	2026-03-13
step2_trim	Run07_fecal_barcode23	post_trim	76431	2026-03-13
step2_trim	Run07_fecal_barcode16	pre_trim	67436	2026-03-13
step2_trim	Run07_fecal_barcode16	post_trim	67435	2026-03-13
step2_trim	Run07_fecal_barcode19	pre_trim	63397	2026-03-13
step2_trim	Run07_fecal_barcode19	post_trim	63397	2026-03-13
step2_trim	Run07_fecal_barcode18	pre_trim	52014	2026-03-13
step2_trim	Run07_fecal_barcode18	post_trim	52014	2026-03-13
step2_trim	Run07_fecal_barcode20	pre_trim	64610	2026-03-13
step2_trim	Run07_fecal_barcode20	post_trim	64609	2026-03-13
step2_trim	Run07_fecal_barcode21	pre_trim	70018	2026-03-13
step2_trim	Run07_fecal_barcode21	post_trim	70018	2026-03-13
step2_trim	Run07_fecal_barcode17	pre_trim	67695	2026-03-13
step2_trim	Run07_fecal_barcode17	post_trim	67693	2026-03-13
step2_trim	Run07_fecal_barcode22	pre_trim	82318	2026-03-13
step2_trim	Run07_fecal_barcode22	post_trim	82317	2026-03-13
step2_trim	Run07_fecal_barcode24	pre_trim	76829	2026-03-13
step2_trim	Run07_fecal_barcode24	post_trim	76826	2026-03-13
step2_trim	Run04_swab_barcode01	pre_trim	132281	2026-03-13
step2_trim	Run04_swab_barcode01	post_trim	132277	2026-03-13
step2_trim	Run07_fecal_barcode09	pre_trim	67226	2026-03-13
step2_trim	Run07_fecal_barcode09	post_trim	67225	2026-03-13
step2_trim	Run04_swab_barcode11	pre_trim	149359	2026-03-13
step2_trim	Run04_swab_barcode11	post_trim	149359	2026-03-13
step2_trim	Run05_fecal_barcode15	pre_trim	29165	2026-03-13
step2_trim	Run05_fecal_barcode15	post_trim	29163	2026-03-13
step2_trim	Run05_fecal_barcode16	pre_trim	31451	2026-03-13
step2_trim	Run05_fecal_barcode16	post_trim	31451	2026-03-13
step2_trim	Run04_swab_barcode03	pre_trim	310436	2026-03-13
step2_trim	Run04_swab_barcode03	post_trim	310434	2026-03-13
step2_trim	Run04_swab_barcode13	pre_trim	264145	2026-03-13
step2_trim	Run04_swab_barcode13	post_trim	264145	2026-03-13
step2_trim	Run03_swab_barcode22	pre_trim	627232	2026-03-13
step2_trim	Run03_swab_barcode22	post_trim	627232	2026-03-13
step3_import	all_samples	imported	148	2026-03-13
step5a_singleton	all_samples	features_before	N/A	2026-03-14
step5a_singleton	all_samples	features_after	N/A	2026-03-14
step5a_singleton	all_samples	reads_before	N/A	2026-03-14
step5a_singleton	all_samples	reads_after	N/A	2026-03-14
step5b_cluster	all_samples	total_reads	N/A	2026-03-14
step5b_cluster	all_samples	OTUs_97pct	N/A	2026-03-14
step5_cluster	all_samples	total_reads	N/A	2026-03-14
step5_cluster	all_samples	OTUs_97pct	N/A	2026-03-14
step6_silva	all_samples	total_OTUs	1478337	2026-03-14
step6_silva	all_samples	classified	1172802	2026-03-14
step6_silva	all_samples	unclassified	305535	2026-03-14
step8a_filter	all_samples	OTUs_after_singleton_filter	97334	2026-03-15
step8a_filter	all_samples	reads_after_singleton_filter	2021127	2026-03-15
step8a_filter	all_samples	OTUs_after_singleton_filter	97334	2026-03-15
step8a_filter	all_samples	reads_after_singleton_filter	2021127	2026-03-15
step8a_filter	all_samples	OTUs_after_singleton_filter	15751	2026-03-15
step8a_filter	all_samples	reads_after_singleton_filter	1747002	2026-03-15
step8a_filter	all_samples	OTUs_after_singleton_filter	15751	2026-03-15
step8a_filter	all_samples	reads_after_singleton_filter	1747002	2026-03-15
step8a_filter	all_samples	OTUs_after_singleton_filter	15751	2026-03-15
step8a_filter	all_samples	reads_after_singleton_filter	1747002	2026-03-15
step8_tree	all_samples	OTUs_in_tree	15751	2026-03-16
step8_tree	all_samples	reads_in_tree	1747002	2026-03-16
step8_tree	all_samples	OTUs_not_placed	0	2026-03-16
step8_tree	all_samples	reads_not_placed	0	2026-03-16
step9_export	all_samples	exported	yes	2026-03-16
step8_tree	all_samples	OTUs_in_tree	15751	2026-03-16
step8_tree	all_samples	reads_in_tree	1747002	2026-03-16
step8_tree	all_samples	OTUs_not_placed	0	2026-03-16
step8_tree	all_samples	reads_not_placed	0	2026-03-16
step7_gg2	all_samples	OTUs_classified_gg2	1066307	2026-03-16
step7_gg2	all_samples	reads_filtered_gg2	3961338	2026-03-16
step9_gg2_export	all_samples	exported_gg2	yes	2026-03-16
step8a_gg2_filter	all_samples	OTUs_after_min10_filter	23243	2026-03-16
step8a_gg2_filter	all_samples	reads_after_min10_filter	2632408	2026-03-16
step8_gg2_tree	all_samples	OTUs_in_tree	23243	2026-03-16
step8_gg2_tree	all_samples	reads_in_tree	2632408	2026-03-16
step8_gg2_tree	all_samples	OTUs_not_placed	0	2026-03-16
step8_gg2_tree	all_samples	reads_not_placed	0	2026-03-16
Step10_Emu	Run03_swab_barcode24	7	7	2026-03-16 16:02
Step10_Emu	Run03_swab_barcode05	47	8	2026-03-16 16:02
Step10_Emu	Run02_soil_barcode22	2	4	2026-03-16 16:03
Step10_Emu	Run03_swab_barcode14	37	7	2026-03-16 16:03
Step10_Emu	Run03_swab_barcode09	116	20	2026-03-16 16:03
Step10_Emu	Run03_swab_barcode15	94	18	2026-03-16 16:03
Step10_Emu	Run03_swab_barcode02	181	38	2026-03-16 16:03
Step10_Emu	Run03_swab_barcode01	398	95	2026-03-16 16:03
Step10_Emu	Run03_swab_barcode08	945	198	2026-03-16 16:04
Step10_Emu	Run04_swab_barcode07	758	187	2026-03-16 16:04
Step10_Emu	Run04_swab_barcode23	1070	25	2026-03-16 16:04
Step10_Emu	Run03_swab_barcode18	1917	26	2026-03-16 16:04
Step10_Emu	Run03_swab_barcode03	1533	25	2026-03-16 16:05
Step10_Emu	Run05_fecal_barcode20	10	5	2026-03-16 16:05
Step10_Emu	Run03_swab_barcode06	1688	24	2026-03-16 16:05
Step10_Emu	Run03_swab_barcode07	1881	15	2026-03-16 16:05
Step10_Emu	Run03_swab_barcode11	2712	29	2026-03-16 16:05
Step10_Emu	Run03_swab_barcode17	3084	62	2026-03-16 16:06
Step10_Emu	Run01_soil_barcode05	3096	29	2026-03-16 16:07
Step10_Emu	Run04_swab_barcode05	3510	49	2026-03-16 16:07
Step10_Emu	Run02_soil_barcode07	7965	96	2026-03-16 16:08
Step10_Emu	Run03_swab_barcode04	3733	31	2026-03-16 16:09
Step10_Emu	Run04_swab_barcode20	4238	72	2026-03-16 16:09
Step10_Emu	Run03_swab_barcode10	5626	56	2026-03-16 16:09
Step10_Emu	Run02_soil_barcode06	8098	87	2026-03-16 16:12
Step10_Emu	Run04_swab_barcode12	9890	217	2026-03-16 16:12
Step10_Emu	Run04_swab_barcode10	4907	74	2026-03-16 16:12
Step10_Emu	Run01_soil_barcode10	12481	239	2026-03-16 16:16
Step10_Emu	Run02_soil_barcode15	15039	248	2026-03-16 16:17
Step10_Emu	Run04_swab_barcode04	6597	153	2026-03-16 16:17
Step10_Emu	Run04_swab_barcode14	12673	143	2026-03-16 16:17
Step10_Emu	Run04_swab_barcode09	10552	158	2026-03-16 16:19
Step10_Emu	Run06_fecal_barcode01	14698	196	2026-03-16 16:20
Step10_Emu	Run04_swab_barcode08	12124	257	2026-03-16 16:20
Step10_Emu	Run05_fecal_barcode01	17161	299	2026-03-16 16:20
Step10_Emu	Run03_swab_barcode19	3607	55	2026-03-16 16:21
Step10_Emu	Run06_fecal_barcode10	15387	184	2026-03-16 16:21
Step10_Emu	Run02_soil_barcode05	19510	375	2026-03-16 16:22
Step10_Emu	Run04_swab_barcode16	10425	153	2026-03-16 16:22
Step10_Emu	Run03_swab_barcode12	13620	254	2026-03-16 16:22
Step10_Emu	Run01_soil_barcode17	15864	270	2026-03-16 16:23
Step10_Emu	Run02_soil_barcode09	12497	179	2026-03-16 16:23
Step10_Emu	Run06_fecal_barcode09	18686	268	2026-03-16 16:23
Step10_Emu	Run04_swab_barcode15	12688	195	2026-03-16 16:23
Step10_Emu	Run06_fecal_barcode02	17532	184	2026-03-16 16:23
Step10_Emu	Run02_soil_barcode08	20747	365	2026-03-16 16:24
Step10_Emu	Run06_fecal_barcode17	19136	197	2026-03-16 16:25
Step10_Emu	Run02_soil_barcode02	25611	408	2026-03-16 16:25
Step10_Emu	Run06_fecal_barcode04	16761	295	2026-03-16 16:25
Step10_Emu	Run06_fecal_barcode20	15469	230	2026-03-16 16:26
Step10_Emu	Run05_fecal_barcode03	17075	235	2026-03-16 16:26
Step10_Emu	Run04_swab_barcode19	13554	141	2026-03-16 16:27
Step10_Emu	Run05_fecal_barcode08	25166	125	2026-03-16 16:27
Step10_Emu	Run04_swab_barcode02	22420	315	2026-03-16 16:27
Step10_Emu	Run01_soil_barcode02	35059	658	2026-03-16 16:27
Step10_Emu	Run02_soil_barcode14	24481	491	2026-03-16 16:27
Step10_Emu	Run05_fecal_barcode02	20211	243	2026-03-16 16:28
Step10_Emu	Run01_soil_barcode08	17569	302	2026-03-16 16:28
Step10_Emu	Run03_swab_barcode21	20066	21	2026-03-16 16:28
Step10_Emu	Run06_fecal_barcode19	25422	349	2026-03-16 16:30
Step10_Emu	Run06_fecal_barcode11	17642	322	2026-03-16 16:31
Step10_Emu	Run03_swab_barcode13	22389	225	2026-03-16 16:31
Step10_Emu	Run04_swab_barcode06	24275	444	2026-03-16 16:32
Step10_Emu	Run01_soil_barcode09	45043	990	2026-03-16 16:32
Step10_Emu	Run01_soil_barcode01	25621	529	2026-03-16 16:32
Step10_Emu	Run03_swab_barcode16	20273	195	2026-03-16 16:32
Step10_Emu	Run06_fecal_barcode06	24346	305	2026-03-16 16:32
Step10_Emu	Run06_fecal_barcode18	19359	261	2026-03-16 16:33
Step10_Emu	Run03_swab_barcode20	24276	299	2026-03-16 16:33
Step10_Emu	Run02_soil_barcode01	42284	854	2026-03-16 16:33
Step10_Emu	Run02_soil_barcode03	35948	688	2026-03-16 16:33
Step10_Emu	Run02_soil_barcode16	38292	786	2026-03-16 16:34
Step10_Emu	Run06_fecal_barcode05	21241	360	2026-03-16 16:36
Step10_Emu	Run01_soil_barcode13	14551	263	2026-03-16 16:37
Step10_Emu	Run06_fecal_barcode03	22234	393	2026-03-16 16:37
Step10_Emu	Run05_fecal_barcode09	19746	383	2026-03-16 16:37
Step10_Emu	Run06_fecal_barcode08	17932	259	2026-03-16 16:37
Step10_Emu	Run02_soil_barcode17	23947	462	2026-03-16 16:38
Step10_Emu	Run02_soil_barcode11	24713	435	2026-03-16 16:38
Step10_Emu	Run06_fecal_barcode21	16097	261	2026-03-16 16:39
Step10_Emu	Run06_fecal_barcode07	22622	345	2026-03-16 16:40
Step10_Emu	Run06_fecal_barcode23	17389	314	2026-03-16 16:41
Step10_Emu	Run05_fecal_barcode14	17594	219	2026-03-16 16:42
Step10_Emu	Run05_fecal_barcode17	21943	227	2026-03-16 16:42
Step10_Emu	Run05_fecal_barcode13	19796	279	2026-03-16 16:42
Step10_Emu	Run05_fecal_barcode10	20279	322	2026-03-16 16:43
Step10_Emu	Run05_fecal_barcode18	24643	409	2026-03-16 16:43
Step10_Emu	Run02_soil_barcode04	44686	891	2026-03-16 16:45
Step10_Emu	Run05_fecal_barcode07	24123	374	2026-03-16 16:45
Step10_Emu	Run01_soil_barcode03	14232	241	2026-03-16 16:46
Step10_Emu	Run04_swab_barcode17	26127	311	2026-03-16 16:46
Step10_Emu	Run01_soil_barcode07	32213	564	2026-03-16 16:47
Step10_Emu	Run06_fecal_barcode22	20363	394	2026-03-16 16:48
Step10_Emu	Run04_swab_barcode22	30102	332	2026-03-16 16:49
Step10_Emu	Run05_fecal_barcode04	19098	359	2026-03-16 16:50
Step10_Emu	Run05_fecal_barcode11	18291	294	2026-03-16 16:50
Step10_Emu	Run05_fecal_barcode06	21411	374	2026-03-16 16:53
Step10_Emu	Run02_soil_barcode10	39571	700	2026-03-16 16:55
Step10_Emu	Run01_soil_barcode15	57599	1284	2026-03-16 16:56
Step10_Emu	Run01_soil_barcode04	39533	726	2026-03-16 16:57
Step10_Emu	Run02_soil_barcode19	42176	638	2026-03-16 16:57
Step10_Emu	Run06_fecal_barcode24	26864	331	2026-03-16 16:59
Step10_Emu	Run01_soil_barcode20	43748	969	2026-03-16 16:59
Step10_Emu	Run02_soil_barcode18	52353	1119	2026-03-16 16:59
Step10_Emu	Run04_swab_barcode18	32833	339	2026-03-16 17:01
Step10_Emu	Run05_fecal_barcode12	22464	363	2026-03-16 17:01
Step10_Emu	Run01_soil_barcode14	48043	852	2026-03-16 17:03
Step10_Emu	Run01_soil_barcode24	50220	774	2026-03-16 17:03
Step10_Emu	Run05_fecal_barcode05	22191	314	2026-03-16 17:07
Step10_Emu	Run05_fecal_barcode19	32537	422	2026-03-16 17:10
Step10_Emu	Run05_fecal_barcode15	29163	394	2026-03-16 17:11
Step10_Emu	Run04_swab_barcode21	59734	921	2026-03-16 17:12
Step10_Emu	Run01_soil_barcode19	48363	938	2026-03-16 17:14
Step10_Emu	Run07_fecal_barcode11	54915	509	2026-03-16 17:15
Step10_Emu	Run02_soil_barcode21	49443	835	2026-03-16 17:16
Step10_Emu	Run01_soil_barcode06	53565	1049	2026-03-16 17:17
Step10_Emu	Run05_fecal_barcode16	31451	386	2026-03-16 17:18
Step10_Emu	Run01_soil_barcode18	43417	729	2026-03-16 17:19
Step10_Emu	Run02_soil_barcode12	50143	648	2026-03-16 17:19
Step10_Emu	Run01_soil_barcode12	55950	1273	2026-03-16 17:21
Step10_Emu	Run02_soil_barcode13	61672	1165	2026-03-16 17:21
Step10_Emu	Run01_soil_barcode22	41362	805	2026-03-16 17:22
Step10_Emu	Run02_soil_barcode20	57893	956	2026-03-16 17:23
Step10_Emu	Run01_soil_barcode16	49664	716	2026-03-16 17:28
Step10_Emu	Run07_fecal_barcode12	58933	873	2026-03-16 17:30
Step10_Emu	Run03_swab_barcode23	75282	55	2026-03-16 17:35
Step10_Emu	Run07_fecal_barcode10	54127	688	2026-03-16 17:36
Step10_Emu	Run07_fecal_barcode09	67225	371	2026-03-16 17:37
Step10_Emu	Run01_soil_barcode11	51823	978	2026-03-16 17:46
Step10_Emu	Run07_fecal_barcode14	54770	848	2026-03-16 18:07
Step10_Emu	Run07_fecal_barcode24	76826	1334	2026-03-16 18:10
Step10_Emu	Run07_fecal_barcode15	60361	1100	2026-03-16 18:14
Step10_Emu	Run07_fecal_barcode19	63397	734	2026-03-16 18:15
Step10_Emu	Run07_fecal_barcode18	52014	916	2026-03-16 18:16
Step10_Emu	Run07_fecal_barcode21	70018	664	2026-03-16 18:21
Step10_Emu	Run07_fecal_barcode22	82317	1508	2026-03-16 18:21
Step10_Emu	Run01_soil_barcode21	44099	515	2026-03-16 18:23
Step10_Emu	Run07_fecal_barcode20	64609	1116	2026-03-16 18:24
Step10_Emu	Run04_swab_barcode11	149359	735	2026-03-16 18:28
Step10_Emu	Run01_soil_barcode23	62335	941	2026-03-16 18:30
Step10_Emu	Run07_fecal_barcode13	62204	744	2026-03-16 18:34
Step10_Emu	Run07_fecal_barcode23	76431	1100	2026-03-16 18:36
Step10_Emu	Run04_swab_barcode01	132277	582	2026-03-16 18:37
Step10_Emu	Run07_fecal_barcode16	67435	1162	2026-03-16 18:41
Step10_Emu	Run07_fecal_barcode17	67693	1097	2026-03-16 19:04
Step10_Emu	Run04_swab_barcode13	264145	3406	2026-03-16 21:19
Step10_Emu	Run04_swab_barcode03	310434	273	2026-03-16 21:40
Step10_Emu	Run03_swab_barcode22	627232	307	2026-03-16 22:50
Step10e_Emu_Default	Run02_soil_barcode22	2	5	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode05	47	9	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode14	37	6	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode15	94	14	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode02	181	22	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode09	116	12	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode01	398	65	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode08	945	124	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode07	1881	16	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode03	1533	19	2026-03-17 16:44
Step10e_Emu_Default	Run01_soil_barcode05	3096	58	2026-03-17 16:44
Step10e_Emu_Default	Run03_swab_barcode18	1917	13	2026-03-17 16:45
Step10e_Emu_Default	Run03_swab_barcode06	1688	31	2026-03-17 16:45
Step10e_Emu_Default	Run03_swab_barcode11	2712	29	2026-03-17 16:45
Step10e_Emu_Default	Run03_swab_barcode04	3733	38	2026-03-17 16:45
Step10e_Emu_Default	Run03_swab_barcode17	3084	32	2026-03-17 16:46
Step10e_Emu_Default	Run03_swab_barcode19	3607	18	2026-03-17 16:46
Step10e_Emu_Default	Run03_swab_barcode24	7	7	2026-03-17 16:47
Step10e_Emu_Default	Run02_soil_barcode07	7965	191	2026-03-17 16:47
Step10e_Emu_Default	Run04_swab_barcode07	758	84	2026-03-17 16:47
Step10e_Emu_Default	Run04_swab_barcode23	1070	29	2026-03-17 16:47
Step10e_Emu_Default	Run02_soil_barcode06	8098	140	2026-03-17 16:47
Step10e_Emu_Default	Run03_swab_barcode10	5626	16	2026-03-17 16:48
Step10e_Emu_Default	Run01_soil_barcode10	12481	208	2026-03-17 16:48
Step10e_Emu_Default	Run01_soil_barcode03	14232	262	2026-03-17 16:48
Step10e_Emu_Default	Run02_soil_barcode05	19510	402	2026-03-17 16:48
Step10e_Emu_Default	Run03_swab_barcode12	13620	116	2026-03-17 16:49
Step10e_Emu_Default	Run02_soil_barcode09	12497	259	2026-03-17 16:49
Step10e_Emu_Default	Run04_swab_barcode05	3510	17	2026-03-17 16:49
Step10e_Emu_Default	Run04_swab_barcode10	4907	51	2026-03-17 16:49
Step10e_Emu_Default	Run01_soil_barcode13	14551	222	2026-03-17 16:50
Step10e_Emu_Default	Run02_soil_barcode02	25611	392	2026-03-17 16:50
Step10e_Emu_Default	Run01_soil_barcode17	15864	267	2026-03-17 16:50
Step10e_Emu_Default	Run04_swab_barcode04	6597	110	2026-03-17 16:50
Step10e_Emu_Default	Run04_swab_barcode20	4238	26	2026-03-17 16:50
Step10e_Emu_Default	Run01_soil_barcode07	32213	373	2026-03-17 16:50
Step10e_Emu_Default	Run03_swab_barcode13	22389	29	2026-03-17 16:51
