family	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Erwiniaceae						49.0					59.0			32.0	67.0			37.0	19.0	48.0									13.000000000000002					14.0	36.99811820950727	87.99999999696368		807.0			17.0			208.0000000085573	18.0		1.0	1.0				47.00000000000001		1.0				12.0				48.00000000000001									156.99999999999997	177.99999999999997		37.00000000292624		57.0	5.0		27.000000000000004	37.0	91.0	80.99999999999999	25.0	30.0					103.00000000000003	11.0		10.0																																																								
Erysipelotrichaceae																																										33.0												1.0																	12.0						2.0				361.30727193480794														16.0	173.99757897229898	24.0	21.0	52.0										35.63511478321035		73.99993493370903	172.0		38.0	43.0	41.0	72.0		58.999529763467734	233.0		34.0			28.000000104520762		36.00000000000001	62.9999765961055		35.0		28.0	50.0	79.00004528974402	127.96238506421622	312.9999997870447	322.9993829457302	36.0	203.98041745720016	205.12111028840275	71.0000000192105	158.16410850377136	420.0252777842643	508.6925583323781		175.25236653684868	238.63755061642405	306.95970513611235
Erythrobacteraceae	112.94800890544012	262.00002921049327	77.11691712705593	362.5240077857831		219.25530143815016	107.97061605908078	64.99999998502727	240.15088770574445		137.58887578249903	182.9813471005889		223.21038607907047	394.1004206568405	155.85017444428374	75.00000097738652	125.48143082202556	360.0000000000001	246.99948654898645	24.000928499503452	95.00041462639135	55.61698241257548		138.9999999828886	49.974613649011964	262.9999999979611	206.26901044784174	124.96154390126263	17.0		91.475778951607	46.99933569970801	164.04861950679663	43.0	197.0441892216233	678.1819301570979	25.0	40.999999664929646	129.99423795127421	148.1283018580583	157.9313699199922	102.02810958031517	145.99773410170738	163.86785778214048									1.0																	62.00000268508866		18.0	10.0		140.0							22.0					15.999999999999998				10.0	26.0																																																							
Eubacteriaceae																																																																																16.0			13.0								14.0			76.20359950168029	414.5486014984782	71.00002062544004	52.06375731113704	26.0	201.8236004174159	86.01981287360061		279.8972311359241	118.64771724232878	79.2595636691673	167.2655765149663	27.970524531384605	26.999999999775273	60.98886612358286	117.99999998916265	16.0	15.999999999999998	403.6240869054179		103.94750561219752	17.999018490278925	58.99999526963154	149.1921133319159	187.07442402662917	261.8278615602366	184.21007049954196	114.50591978949754	153.59064050410677	16.999999999996653	205.41148183647599	34.00003520714005		170.4755325821358	14.000000000017069	127.20116640239667	117.59425602631877	132.34097823474963	12.0	88.29463595218498	382.28299208670893	296.95288473766647	440.62441694980777	123.0440880672355	126.42859261195049	133.57440270906363	360.53348635067016	142.96855839764459	59.21988209477452	171.82496801040926	780.8499883271329		885.1206791335561	125.15885196075854	276.4929579417631
Euzebyaceae												33.65421677421825			17.01626734825728																																																																																																																																					
Fibrobacteraceae	151.12622242448583	47.291897898729296	14.998839721502256	24.905675640888763		289.2279294874294	32.981982764509624	55.081106407657565	205.9734134210653		35.86921468268324	81.57697471720992		52.00236196133881	107.64480730752486	31.172329113084523	76.36682858449679	33.929086381606396	96.87826827227184	89.56804023847124	12.980260763742162	150.92502960255084	18.37415330669849	19.028151559160012	524.8284648857082	114.02057684060196	233.99584646325235		55.99999865096957		33.0	126.00047686684793	44.99388057610382	240.59288319927015	49.999993584146026	31.999999999998547	132.76821394254114	56.3348147115856	53.253899931827746	215.31167003048404	140.30178980663558	258.2107004373916	153.40373576998095	23.39920789477933	11.79556115860486																																				14.254306710053994																																																																			
Fimbriimonadaceae	22.0	36.00002869074784	13.0	14.001972528647352		51.02672664798296	18.90358651063139	15.0	58.0		75.00000008266831	141.00000525869342		29.996433616438892	27.012967906482306		17.0	27.0	73.00000000000094	42.0		70.0	23.0	30.0	139.99998701380605	23.0	82.0	44.999918613820725	12.0	10.0		36.000000000336215	40.0	27.000000000000004	98.0000002567091	104.0	327.0023119284611	127.0	18.998659197932998	36.0	28.0	95.0	31.00000000971135	34.0	14.0									1.0																			12.0																																																																											
Flavobacteriaceae		88.0	86.0	32.0		21.0			60.0	33.0	544.004279456039			195.00003212270542		34.0		100.0	36.0	167.99999999999994	58.0		104.0	156.99999999999997	169.00000000000006	351.99953800184323	129.00000000000003		151.0			70.0	25.0	149.00033734288968	674.9999999997613	761.0000000291732	797.0168705861596				339.0313779595592			718.9999999999998	488.0166033047267													83.0								84.99999999999997					15.0					66.0	1.0				47.0	22.0	15.0		48.000000000000014		13.000000000000002																																																										2680.8947001209945			
Francisellaceae																																																																																	245.9348841676831																																																																			
Frankiaceae						30.334127707392145			42.87965367559169		36.46683378218306	193.70060028930533		47.59638813482583				19.945415884139173	45.58506394184346	17.894926827755285		31.77608302200352			63.68701633847945				17.000697545282375								88.50132048319242							18.316378260301878																											29.0																																																																													
Fulvivirgaceae	120.99999999999997	65.00032452713711	38.99999999999999	77.0		230.99999999999994	139.99999999999997	37.99999999999999	176.93022582274995	23.0	152.193461383818	148.00000000000003	48.0	53.0	125.99999411831686	167.93454888205883	48.0	123.99999999999999	157.00000000004258	71.00000000000213	71.0	103.0	139.9982621141005	175.0000000000002	156.3488186383828	104.00000852064453	267.0	90.0	66.00000214615368		17.0		55.999999999999986	116.92277951638705	144.20702544312775	394.99999999999994	171.99695532050958	74.0	26.0	60.9881378407356	33.00000000000001	198.00000002207446	124.0120187240878	47.0	156.0																																																																																																							
Fusobacteriaceae																																																										257.0								570.9999999999995					53.99999999999999	25.0		47.99999999999999							22.0	16.0	24.0		28.0																			19.0				75.0				35.0																67.0000000000004	2417.640449799197			48.0	23.00000000000001						24.99999999799788			109.99997748394257			2734.972618599847			13.0
Gaiellaceae	107.0	153.99999770918188	25.0	211.00000256926398		141.00347333149398	50.0	127.00000000037168	229.35059377213216	26.000000000000004	199.99999460400124	833.9837275780683	45.0	96.0	353.0285830970251	68.99999999999993	36.0	84.0	103.00954193217156	229.99778516734418	118.9999999952535	166.00000336233146	128.96950349158138	148.73093890050473	115.99998777085145	36.0	53.0	320.03032924194105			18.0		15.0	60.960980733693475	35.00262400347875	53.00000000000001	101.99999807780277	89.0399054343766	62.99999999204019	126.46299740466792	48.0	237.99051589222958	145.00429997165094	140.9995310598444	187.0930113039697													17.0													25.0		17.0	18.0		10.0					14.0																																																																			
Gallionellaceae									14.02890586052885																																	13.43381660510222																																																																																																										
Geminicoccaceae	47.0	61.0		74.0		44.0	19.999999999855554	60.0	67.00005169876715		71.99965248089003	377.00000000000017	21.0	70.89488803863404	752.0000363874742	49.000000000001236	20.0	41.00000024732083	52.99998659138794	129.0000014918123	48.999984883633864	66.99999999999993	81.0030354459297	56.999999999961794	47.0	13.0	12.484408586615126	124.99999990533732	25.0					41.029626701512946	10.999999999508828	26.999999999559222	41.0	27.0	74.0	121.00000162578233	37.0	102.0	53.999999999999574	44.0	67.00418419268524																																				22.0																																																																			
Gemmataceae	493.1920181045515	601.3773642527736	94.9999891135592	414.0043024204271	20.999992696147984	788.4183010805058	604.2459104972761	376.2778432966181	1236.2185936993617	107.98786287432185	346.2601503457568	1300.6456998463934	130.03810092702903	424.8111280981401	1169.4614250960917	404.6674664942993	185.5872076050232	345.80326278290926	566.4011023416972	715.5770316309461	85.04550117138311	529.5021982690747	325.68264981606075	291.98643632132996	640.1498969505755	206.43571377096228	268.3232882265104	403.79979584123174	81.75855643152927	43.067982702295105	179.89854276759473	104.00913286131436	132.99493836613348	718.6565163717984	216.3042629699973	274.97260103244145	397.38920761449117	310.6013157915465	224.63168671468654	501.4301966610306	85.31863978412673	659.2982973610334	415.7798885807945	345.2633024103177	174.6685291947348																																					38.0																																																																		
Gemmatimonadaceae	635.8257348438087	667.3258940600676	268.0029707787353	1083.1805556075574	38.0	1065.1866687521858	596.9883162498381	510.9188938402321	1356.3308183644272	143.99999997844992	951.0579427294356	767.5631639491339	134.0	1044.0118632565202	2168.580647818647	631.8522866570758	384.1248941715989	605.0710911536702	1199.1204633862017	1509.4388572992207	390.0198263128795	1069.0877554868566	601.3129483289555	512.9386251643919	809.1382094337151	181.97666168785196	680.0042710324119	1319.9970599906433	105.00000152901058	61.99999999999999	112.99406179045084	134.025356296012	193.93489089118182	413.4071009293899	342.00057514320906	373.98741205987477	1032.3637521280502	877.6651347570112	524.8964294637915	836.8758792378213	294.6982102325692	1384.8432439092353	614.3289691082448	565.6417334875327	563.401693452308													15.0													63.0		64.0184599306686			17.0					43.745693289946	22.0																																																																		
Geobacteraceae	111.68130568519067	176.85379469228596	85.01918021658184	300.7142971229565		200.062909020931	98.69913768989846	84.08184120856778	390.72711020969086		141.6330237095451	462.0200108853435	37.94156562057917	142.4380903707097	468.2293600938243	67.53821954586469	56.69357313017204	113.04871178462247	204.08493650308833	364.81526440555126	122.71334949858037	231.527725434744	145.1911846963154	126.77593701248448	255.19987473784204	58.609161802905184	338.71284451326795	420.0984415511026	59.314984034766624	31.000320794370772	32.01783808164983	33.03463642185681	91.66323837002605	217.18335922601574	174.4352986625765	192.23831972905398	260.7444198092246	219.01169814899936	105.6399751910997	304.44681953731515	56.003803691469344	436.1617973680131	234.15055391104434	177.40384168307548	161.03819714132692																																																																																																							
Geodermatophilaceae		14.077796230026765									35.71637295268122	262.75091682448146			23.403861429018853					26.08137962446531																						28.088648326446084																																																																																																										
Gloeobacteraceae					12.90885587880051																																																																																												16.99995743200219					98.17232427696264			19.60887714944949	20.44762986975059																												17.808193378983997														
Gomontiellaceae	776.075337086918	356.3464870621221	564.8084861374542	1048.1769450108811	117.39986135889308	2903.972849990208	1689.4963541483212	60.00148141637292	189.8876470117083	421.42252231782373	1455.9487661923401	111.66531792182678	415.18615756049	1234.4254657405659	28.243136161342115	5864.308446637458	198.00000196770085	3746.224833424377	1132.064498905001	99.60753589734283	3648.6430319831543	1124.9267874579336	2625.78852033835	2334.7877264462804	540.1190998057516	542.1780548345566	875.5974240873683	476.78682070019926	281.0	252.99825714009498	151.1154169997139	1009.1074670470532	133.99999995771478	145.81044778303226	836.9305449752742	2453.360174888668	1148.1801750083341	632.020563537361	98.27873739199192	75.0	273.0	1188.8416195817724	481.7280744509274	736.3339061818591	1487.6451370781995					12.0		30.0		5.999682455925247		11.0		422.9722718361641	16.0			11.0	24.000000000000004				13.0				465.4869433589172	17.0	176.92572984680527	16.0		462.29247588315116	40.999999998141384	97.99999870739023	116.47039296908802	15.999591628852148	303.0421580920824	56.0	309.16322109118283	21.99999831247695	20.0	30.0	24.0	23.00000000000769	17.000000002438235	16.000089752198008		49.96340707428757	19.0																																																							
Granulosicoccaceae																											29.00915078908277							27.000001406068566																																																																																																																		
Hafniaceae																																																																																																																																		9.999999999999998																		
Hahellaceae																													13.931858758990185																																															12.0																																																																								
Halieaceae				23.87008645959027					17.247590720424107						37.53799407716427											47.37325017621476	38.10390369742756		18.58647551456347					14.750293105405458		18.091206328092497	44.52284014213143																																																																																																															
Haliscomenobacteraceae	32.074118911193416		14.936884539764586	13.99999525099514		44.78562975198895	19.0		111.85050545228788		14.01190017867512						17.0	21.033572818074962	48.773631378259104	38.0		19.001177394846657			125.36545172448534	76.1095761694731	323.575157816773	39.91907830724203	46.99998327200698		18.991122367175493	89.02087829175778	94.2103910232519	450.1639379639919	93.102928056265	70.34222303502912	164.63202285794603	15.908624491852875		67.00948568180414		64.50075348749473	28.867534456435273	28.655264074992566																																																																																																								
Halobacteriovoraceae																											36.70378043627531																																																																																																																									
Halomonadaceae		44.99912727899228	30.658197856235653																							143.86592760125933																																													76.0			290.0000000000001		12.0					112.22341876285125		11.0																																																																	
Hapalosiphonaceae	16.610029705917476	20.891230492782398	13.280470797149393								33.58599880630914				18.42905467522813				28.582764341482786													254.5251861299401	22.68773744242371		26.47576008109096		16.510677929778662					21.986309333081977	38.00885234568327				1.0																													25.523872948632437																																																																								
Helicobacteraceae																																																																																																																						39.0											119.0					110.0														
Herpetosiphonaceae												36.0																				16.0																																																																																																																				
Holophagaceae	151.97382288176334	223.9169170971757	79.44198911184063	290.2901912537085		288.64930721011126	165.7819775601954	124.47475468934704	244.16061362834418	41.00000022506251	171.097445602448	218.8172686513883	44.904316717079574	87.36091393947495	225.69028691955674	180.87142118957235	100.5256539729852	157.2819423211359	352.2271099064059	327.606797367445	84.98502399836013	161.080015852656	110.33152876000699	109.23185104358996	186.32982757389772	68.96232212243709	139.98978616748832	238.9487473733163	57.62952762120674	26.00056729100635	43.22329459898258	28.000000041458435	58.40689716528835	103.00068315030421	84.45550407757821	59.0538709914305	107.03446704138739	165.04486821650767	79.33997148026775	256.06897381978183	67.99999569980476	338.7246988778892	180.47175679754127	168.3468107304824	123.36150675494378																										30.00000000308271		26.00000000013789			15.0																																																																								
Holosporaceae																11.0										15.0								19.000000039130843						18.09299271680405		15.0																																																																																																										
Hungateiclostridiaceae														32.994084787540324								23.0																																																	80.00049725458317	31.999998610331183				34.0	1.0				11.0							17.0						19.99731921018262		67.0439340013171	168.6359658720706	46.99351876050623				51.72138532169645					17.0	261.8759497571269						238.23173311748496		228.06763830479088	21.752493141710683	294.4828062732664	557.6702991646487	326.50479863887915	19.992548267235275	437.90729301278424	86.41259289877857	107.31299082019635			1336.0507690438787		77.79001607958588			18.0	657.0826057217233	221.37038591285068	156.79885728044403	957.119589308908	44.938015338050505	23.0	30.03138768483327	16.34365503251108	85.2442392590977		344.23417897300783	269.10791451170246		319.60379457163003		581.5247649088856
Hymenobacteraceae	19.0	28.0		20.0		26.999999999416193		15.99999995399183	59.00080642161412		77.04195563637407	104.99112487227738		13.000000000000824						34.02797167770877		18.107382350434662			102.65815938402332		59.030185376019645	12.999999999999995	29.103151596799755				28.99999156634062	50.713847834758084	16.31695019575887	39.001037260373955	119.62150302744986			15.997313321490466	27.006988080473537	46.48888244864569		76.42423685806156																											168.00000000000003		66.0								47.0	34.0																																																																		
Hyphomicrobiaceae	623.7035142870311	561.5511429471062	282.6987541823264	1551.508910657227	15.0	1054.4814913764153	875.1282508310621	327.5784174647291	1042.1592521973555	147.76520824142708	1089.4575549668225	2372.444343040257	262.6417659668793	736.5356912240808	3387.828441562483	1246.9232317437115	167.85373972146635	672.1282296113108	707.3514395886922	793.2040699114301	729.5975418753428	851.4157088211466	1374.7256720818343	897.0994078221631	716.3125448646042	370.29576700482454	530.3205118211534	1774.2905423172488	471.7052964661832	23.0	129.00000017159485	329.8673077965071	114.57861041041687	531.9236860765467	245.1050887651691	530.5188964289991	1319.4851762190472	403.48674363339	421.8848686855357	779.0424255840345	331.8505712753442	1101.2096689823961	756.4753899795626	752.0525991329515	1556.9183384775476									3.0																	20.0		28.0			121.00000000000001					45.99999999999999		27.0								27.0																																																									
Hyphomonadaceae															22.00000000233686												23.0										10.0																																																																																																															
Iamiaceae	19.0562517109854	28.002118506910513				26.700222641553864		14.963231294552445	57.027376262228564		64.48881226447679	305.67788604488084		24.015836965012568	55.907871843546864	29.392520574627305		25.16723008699164	47.07976263782335	36.190413224474284		22.664247978472194	26.407219020806508	22.31241602930997	30.826539499550435			15.136575352434836						30.06719073741365	13.976644614229052	26.133898556540778	85.63951518791262			17.000033073854834	24.00000053538051	31.976050301129348			16.009688191620555																																						28.0					13.0																																																												
Idiomarinaceae		37.0																																																																																																																																																		
Ignavibacteriaceae									28.00000000002212			17.364832053791968		12.0	16.000179521940925				20.11592344840546	12.000000000093547		21.0			24.01489245102545		22.999999996589146							13.0	24.73849326011549	27.99187558687607	28.006533191576747					11.038801673589706																																																																																																										
Ilumatobacteraceae	31.0	44.034842352357295		20.999999999999808		33.99808271319533		20.0	70.00003443534696		61.51089653234464	314.9359683723017	15.0	25.00000017698238	57.704003247348076	33.21227420013004	11.0	34.999998169325536	40.00021798750876	36.66608675894944	17.99999999847947	27.999999999967113	30.94768597260264	35.999544925635945	48.9999298528795	26.99594892482723	22.999999999999666	30.999999999495373						46.99999822157192	27.760533379669628	43.999999925906636	53.99999840394024	12.0		43.996637272750185	22.0	33.99999999999932	21.0	24.99999994075121	26.999964396945447									1.0																	12.999999999991429										10.0																																																																			
Intrasporangiaceae												109.00003358747314																																			3.0													1.0											85.99999260965566					138.99999999999997					30.0		37.0	49.0				15.0																																																												
Isosphaeraceae	108.60462864100936	138.01808653540476	14.583222664794743	109.23398971501435		268.1911834661403	74.31604975871329	106.65015853504028	332.3468143248814	49.805055371079746	178.84316734197643	447.51955212467783		190.4398149137556	806.4975173482876	370.0461773220759	26.17220366349713	120.72175391283156	81.33519966112081	287.54176030502833	42.80849170965491	178.59313124985366	165.72918127352284	127.8976786287586	141.3142464970578	56.95027306149066	34.066233008548366	126.12234636345252	112.15397157262304		17.63219235477187	26.11813933447187	36.4026753629598	171.91351747038306	33.969639325176125	60.55081656128925	210.0047859281128	144.60566925670128	98.41876071416857	187.39409633309907	61.60008872651948	241.31581718991606	136.3161090594128	148.42404016754816	231.83877470107234	1.0																																			19.687917715432807																																																																			
Kallotenuaceae	16.0					35.0	15.0	13.0	15.0		26.000000000000004	188.0000736578441		24.0	151.9999960623531	19.0		18.0	15.0	30.0		28.00000000000029		14.0	19.0													11.0				26.0		10.0																																																																																																								
Kiloniellaceae																																																																																															11.999999963460665								108.75627109980917																																					12.99995380524489			65.61106285439008					
Kineosporiaceae												27.463121444760095																																																																																																																																								
Kiritimatiellaceae																																		13.0		13.999999467498958																																																																																																												28.999918198851184				
Kofleriaceae	638.0009747634023	584.0136613807947	177.0000881102146	379.99990473616026	45.0	1172.3212695656052	1037.2681293864455	507.5026439422433	1310.2282107629426	388.9903022087973	482.42878418465983	615.757322847576	195.00000000000006	608.9801849278027	1496.1087439231935	1305.1028280515386	280.00319988216535	642.9999975679111	988.7070315260423	995.0237817068448	350.49724942494373	628.3727939029168	1235.779083644286	1212.136854907223	961.2103287910865	474.2783667398818	410.0868212666903	534.4367678023102	222.0	37.0	147.99999997304272	171.0	173.00000000411828	609.1709321612249	274.00000000000006	235.9989582681295	450.0724565272385	295.0076055976794	225.4038198411295	727.7863221520716	211.0003228879928	1034.8783932741226	595.024242963103	277.9929088522601	659.2027308563316									1.0																	41.0		32.0	12.0										10.0		11.0		38.0																																																												
Ktedonosporobacteraceae												19.99992470231096																																																																																																																																								
Labilitrichaceae	42.835587558226706	53.13127393749461	21.995404679067978	82.49226515430571		93.4784951873608	51.111628336018036	46.877838715322476	64.84983724733934	16.00637201429406	77.41059213187833	107.06179478726386	15.912002476552123	74.90528043113945	205.38135561607703	65.60629226575521	21.960381631250534	43.25378680439066	99.63783891545984	112.75603456792265	38.9999510802997	92.64311355782677	63.6378760368282	30.945679316208874	62.56944485938154	22.681994256943337	62.15426411333214	103.26469672762407	30.640043693760642		14.016016043048769		19.99982539127704	48.67281833644193	38.32613292882733	27.263689982889538	59.40569005740254	51.7767365062125	53.06252835829242	107.8466172908957	22.28302212814765	97.37973259225409	43.86365476074731	61.14156638354279	49.78318952662117																										20.0																																																																													
Lachnospiraceae														550.0006758938367															177.0											18.0	11.0	130.0												1.0				18.0								224.99999999999994					208.21252229612853	440.53656786333585				14.0	13.0				128.53206222038077			23.0	48.0	10.0	169.0	10.0	30.0			11.0	35.0	6157.975997060152	4783.79662361402	4287.785552495539	6531.97401404051	5083.959254644566	11266.194815251265	7375.368436128723	951.8629345614344	13145.133663787748	5999.321740912885	6234.310066258285	10750.688645896658	4732.11690696494	2269.9611812809158	5616.171435826792	9506.85935096725	7975.843368332311	2526.7164650944633	15218.267121818186	4.0	4156.541252609984	3706.3791091791745	6604.783099726285	6345.650957640171	6409.621326775319	2828.0620035673237	5615.551401084844	6558.851104164813	1983.7713218999243	3776.7856113402413	5576.2850910416255	2928.724612401729	9871.534173476559	3732.596148299938	4645.728885973121	3966.050843064917	10701.039385563015	10339.444155958932	9755.059292825443	693.4120453431876	8897.095802344911	10249.524914976675	11755.21289958412	6265.169989400196	15880.86211271407	14395.151777186495	32816.81573802939	20616.525841246086	23247.73005161133	13736.539648863212	21011.634751275637	456.3935048420479	53933.17541607197	33892.2307306883	44723.38208360432
Lacipirellulaceae																											20.00000000699361										25.000787902139066																																																																																																															
Lactobacillaceae																																																						6.0			50.0					181.0	36.0								270.0	65.0		22.0		590.0	38.0	11.0		21.0		34.0							24.0		11.0		20.0	353.93714843081256	56.888081854156155	29.0	424.4937813019025	271.0172035104625	124.92819230769906	906.9833807455664	15.501764874074034	60.905875501636494	408.1519219251606		23.374159980217566	89.12886221536353	375.8366009245005	63.687842618882144	274.24924385730486	73.0824061651646	1241.1394853032443	1288.685339568776		19.65662410635206	111.02955895513473	156.51814255974426		229.93709185874002	15.99587138441355		3752.273868184218	10.0	229.1660533174735	83.30940807362664	530.2298952443717	757.2595437954718	240.99963268711574	510.8540628724778		181.1962409274123	58.658673986903366	58.99999999999999		474.7599507846537	1020.6882358807849	126.69956913693106	2360.9802745512325	361.80460213672524	614.8789313561078	303.4437445193289	1330.0886580359245	4592.33345511673	3856.3453980193067	218.09886841926345		397.94843944733503	1087.8480250541202	302.58446333003263
Legionellaceae		37.0		66.00049695395046		92.88229125957497	62.45091412202418		89.8630167304016			150.5061711926702		23.002096305815336	73.96818385342993	36.0		46.999999999974115	78.26104573297087	24.999551931503355	20.000000000001	39.998729299738564	48.97032793682948	25.165439278741733	106.79719574444329	74.01778210424298	140.84363377398122	92.46052489969608	206.0823005949313		30.99839129507396	71.54310836872418		208.06225270508747	66.43042398098984	147.6329301184324	396.78191927982346			121.67316903745021		100.40629797703859	26.15649124877126	27.00000000049777	712.9952786314348																																																																																																							
Lentimicrobiaceae	30.665071556067602	26.20984858447275		24.221699416288644		39.323491530089704	26.1958091147233	16.000004688670042	39.027507078955644		27.598988497056517	26.104503745882653		24.841539420635467	43.08272557385968	12.667210099021135	17.438847938197068	21.045723018386248	46.62662208410312	25.882756555284878		20.0447152713897		17.571698767140425	28.98926599283225	15.388120817262642			13.999305656870005			16.17958049471407		21.392909321735253	19.927743594574512	18.337451927328388	24.13861590490931			21.88914793482503		23.51223017138841																																																																																																										
Leptolyngbyaceae						21.886689313673465						80.63718382903791			51.999097943395604																											14.99857854391341																																										18.0																																																																
Leptotrichiaceae																																																										224.0								201.0					37.0					12.0					42.0		37.0																									290.0																																					357.9999409428881			
Leuconostocaceae																																																																							399.99999999999994			17.0	10.0	15.0						25.999999999999993	45.0			33.0			104.99999999999994																																				26.999999999999993	204.00000000000017				37.0									53.00000000006615					364.99965613918795				
Lewinellaceae	20.925881088806342	34.00010614503586	28.06311546023541	32.00000474900486		27.21437024801104			86.14949459137384		26.988099821324877				38.0			29.966427181925038	69.22636862202152					30.0	151.67229562444385	49.89042383052693	206.02546926339483	45.08092159533594	17.000016727993017		30.00887763282451	37.97912170819658	80.78960897227898	229.84651885278777	85.91630051419637	83.66288956037488	183.36771409733805	48.09137550814762		53.99051353112435		50.24302631851283	18.132465543564727	27.232377502107255	34.0																																																																																																							
Lichenibacteriaceae																																																																					26.0																			55.99999982987829				10.0																																																								
Lichenihabitantaceae																																																																																								18.00000017012173																																																												
Listeriaceae																																																																							110.0																																																																													
Longimicrobiaceae	219.04893238278396	298.4779523188232	116.95085005010289	550.9137816842956	13.0	275.99999972896376	161.9974934970886	103.0	302.08262936120497	38.0	270.00487921611443	271.81186911231794	43.0	367.0128443094474	923.9998327572076	203.9755462794016	123.0	224.99982246468346	536.0012678708733	434.9927564409997	78.99991288689563	137.99712139884008	97.9931505098023	86.00000000009966	243.0333731515543	63.00000000012327	305.9998822099584	404.0069614597689	133.00000000216093	21.0	41.00593820954917	73.9740857483077	87.99999981163282	87.00000007245727	137.0002453812059	123.01259589792988	469.7258079954309	199.0000562904026	113.0	254.8424920099276	140.99999996079524	256.03496630167285	139.9965293432576	158.95892053945562	145.8027453843074																										19.00000000000065		17.98154006933141			23.000000000000004					12.0																																																																			
Marinilabiliaceae																																																						1.0																																																												150.80140238771594			45.27936951929714			35.900146930801206									24.000000000001375					54.55139634970729		646.4627902861084	144.01889962956048											
Mariprofundaceae														19.05283673674453					16.62687503958696						14.465830335463153	23.56623101168125	48.789509409875365		40.33475578160336			40.494660881812784	51.3946160531926	64.28527855153169	53.37089659163065	28.315322625702443	96.33531254539923			16.24558700514441	21.600524620083128																																																																																																											
Melioribacteraceae												12.635167946208028							11.884076719283721						10.985107548974554										12.26150673988451	12.008117376793663	16.993467714951557					13.961198326410301																																																																																																										
