species	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Sphingomonas mali						26.673990299492264	35.22490528187561				30.02093995728629			35.26206599961339		48.813378042262		42.267432810753284			159.662255288682		53.023372090960464	37.95238401382394																					39.02186377219925																										21.426531241656736																																																																													
Sphingomonas melonis																																												24.110260607299708																											69.07501127714885		40.999999912625256	31.0										31.0																																																																
Sphingomonas montis	32.18169537905332	18.40677370825585		15.732677324080715		10.86887541465442			12.439186366685247		16.769668813862104				57.45802954419482				12.755786103623128			19.785813955736906	54.91417902606638	43.07515008561772	16.590205245240742			33.17222978741931											15.266008395753284						22.078061129733683																																																																																																							
Sphingomonas naasensis							31.832476927138167									41.30922132065683												40.65645230051519																																																																																																																								
Sphingomonas olei																																																																																			15.158182789789315										11.0																																																							
Sphingomonas palustris											14.865912955974409											20.33089057989347	12.77441571982043		20.57059655059585												16.366499560613516																																																																																																															
Sphingomonas panacis						19.226427124306493																																																																																																																																														
Sphingomonas phyllosphaerae																																												50.04162260259408																											24.96562190267867																																																																													
Sphingomonas pruni																																																																																								43.48569389854069																																																												
Sphingomonas qilianensis																																																																																	21.999999998392873																																																																			
Sphingomonas roseiflava						17.08757461954807																																																																	15.141429443048168																																																																													
Sphingomonas rubra																																																																																	13.0																																																																			
Sphingomonas sanxanigenens											10.855603634039301				21.183690906004145																																																																																																																																					
Sphingomonas sediminicola	73.87116162399556	39.304654302810114	52.212827440287036	77.27930998843047		58.743902323655206	56.15855761377354	22.796860118380195	40.04881786494142		61.44469357176064	108.49205446526436		53.58066763331239	542.5805134999454	49.08991047172123	21.86399919099336	58.399202349497074	122.37366945056769	99.88125815415958	35.9998737796184	175.30169162440845	89.90227010826831	75.3654879698731	96.43223870546251	23.0	31.375175735101838	67.81031779252625							32.627288125136275	22.189242926618768	116.74023878476221	42.42886709792365	68.4087326256339	19.4164955401678	31.99999000639328	48.2754512934165	38.58859323608297	40.334531667784454	47.40314358172349																										33.19071659511271																																																																													
Sphingomonas sp. AAP5																						16.379481186057355																						34.99337022274441																							11.0				36.0057118605901							13.094886610195925																																																																						
Sphingomonas sp. AE3	47.879793752268355	48.14268261366826	27.998862645234485	44.965369283564456		18.74427625191389	19.996095927464477		37.437604272831976		21.67479541673693	21.28748676717298			82.18103231636124	16.202298360478274			30.918666785822783	25.490735312136913	19.576692822073888	44.69118981509672	56.339561153677494	36.23795114210851	32.09994420921214		47.77926433999362	24.065319970878676						26.0	19.795623754699076	23.122822262705444	48.820172353853906	14.556959279893643	17.2949219499185	27.70044560237755		27.45445057561811	29.03176435853588	26.25313746735224	18.40623495432816																																																																																																							
Sphingomonas sp. Cra20			12.078604516365605	20.01415710417071		17.153163541276413	11.768281599308596		31.59018085518225			13.000767753870553		33.844114167455345	34.39179628358953	55.42253558613317		40.0395375562548	27.980393851143077	144.99833327912668	17.745891944226166		64.08807691585925	54.33843454386565													12.154508059670825		41.00471954740472						44.58800698484558																																																																																																							
Sphingomonas sp. HKS19															28.635159122718786	26.785963523818932							25.243680025979053	17.782862606635078		22.46259202883029		56.19153649313881																																																																																																																								
Sphingomonas sp. LM7			30.52614428886013			28.520979298636433	107.10531962626348		14.147997443250507		23.254869088870727		51.54746166238454		13.318753321700358	45.814380643583014	12.0	105.58069596412938	27.249552546995467		42.331799136765866	23.442682853433013	27.039178994846967	14.732754247648582				20.50474962027327								46.523567446125114									69.22816741659946																																																																																																							
Sphingomonas sp. NIC1																																												16.142840508730753																																		25.404383601856285													15.0																																																									
Sphingomonas sp. PAMC26645											20.03818021997596			18.00000000193311					13.999999986374535																						13.0			208.53564098208898	16.000001028888338							13.0															23.0		30.0		148.0989075868448		47.000000087374744			34.0					14.88093620242873	12.0						62.51430610145933																																																												
Sphingomonas ursincola																															14.991894639041321																																																																																																																					
Sphingomonas wittichii																						22.369834352365967																																																																																																																														
Sphingomonas zeicaulis							27.287990952214564				10.606115606214829										27.31280235337555	19.139301316516786	15.33774256139083																																																																																																																													
Sphingopyxis alaskensis											29.9722771818376																																		22.424574297263238																																																																																																							
Sphingopyxis bauzanensis											19.062723541162875																																																																																																																																									
Sphingopyxis chilensis											82.43224684009017				12.407700133492632	56.29028140732934		21.093287154518837									30.005521350631728		32.71413213620865							236.5282915025634	51.71976212575561								21.997098218253218		1.0																											13.995610650926885				10.0							10.0				18.0		15.0	13.0																																																								
Sphingopyxis fribergensis						26.906940116860003	27.0				102.7078686831848			17.00000000751595	44.905643905291846	141.86633636347557		13.62362896056122	26.731498754577643				35.978959988300254	20.0					18.30328338181573							25.194935072163908	21.059474836606594				43.917820619851206			17.583939346281905	44.41575909586452																																																																																																							
Sphingopyxis ginsengisoli																																													18.81480939662249																																																																																																							
Sphingopyxis italica																													27.996499990615845								13.269322560471387				22.082179380148798																																																																																																											
Sphingopyxis macrogoltabida																																				34.145106774435675	17.772072738734813								52.598373682289925																																																																																																							
Sphingopyxis panaciterrae											13.67870227978904					20.94372101743716		40.28070367738884																																																																																																																																		
Sphingopyxis sp. PAMC25046																											27.581624745495237									44.712922653206824	20.620936032870286																																																																																																															
Sphingopyxis sp. QXT-31											160.90389108373532								16.268501247171155								25.41285116584799		40.02454059009715	21.0						39.08750745678716	33.69513816294198							19.416060653724227	22.74911419238695																													11.004389349073115																																																																										
Sphingopyxis taejonensis																																					12.87127048691424																																																																																																															
Sphingorhabdus buctiana																			14.563787410172106																																																																																																																																	
Sphingorhabdus rigui																																																																										20.0																																																																										
Sphingorhabdus wooponensis							44.000023667989204								35.0	30.051980448136906			322.43689289648523																																																																																																																																	
Sphingosinicella sp. BN140058	46.85097112739769	46.4368327512323		40.283911083984364		21.126203649312483	25.283151733758825		37.92969197332406		51.25412666305154	78.70498298731555		59.283899467130794	210.6758482106165	18.031378680143842			46.739168939483115	58.284943645138426		34.11510792235835	27.63676798138768	20.49394463660913	31.959802734224052		27.12048969998425	34.957792536244554							14.990926961421405		30.54684527855319	19.399831841091164	41.690069297044104		22.00000999360672	30.505273655079456	22.43947559348383	39.40654682008842	18.82666379922224																																																																																																							
Spiroplasma cantharicola																																																																																																																																						38.84754010609929		28.530270908557448												
Spiroplasma chrysopicola												23.0																																																																																																																																								
Spiroplasma eriocheiris																																																																																																11.0																							18.00047024883398																													
Spiroplasma montanense																																																																																																																																								22.94913081262327												
Spiroplasma phoeniceum							37.0																																																																																																																																													
Spiroplasma sabaudiense																																																																																																																		24.0																																		49.93540971818799
Spiroplasma syrphidicola																																																																																																																																								24.63519369582644												
Spongiibacter taiwanensis																										21.31382522717408																																																																																																																										
Sporacetigenium mesophilum														10.0											48.00000000000001		14.999999999899833	45.99999999999942						14.999999999900039		12.999999999999998	17.0	10.0		98.0																																																																																																												
Sporanaerobacter acetigenes																																																																																																																																					19.828658676716564															
Sporichthya polymorpha												68.42756356512417			20.37175682662711																																																																																																																																					
Sporobacter termitidis														35.03821167865183																																																										17.014255269906688																						35.14028511495695	23.605391926510904		28.857530728341626	18.114706283165948			20.16053938855393	30.06846965384067	46.66512630602824			30.00651616269718		52.86993260083877		14.91865750995646				45.08586853175511	14.320621903387694	74.08888548315677	82.7799574508915	31.900052982429838	169.04792099128508	114.65672805770022	45.83586376821024	258.1932252366283	24.5582484103138	133.4306838062816	12.254517573560074		171.8605644884592		33.22324828551714	29.233702573341297	23.1010527091296		50.778755621010674	167.9341631410844	19.582578481142107	306.77840404205983	82.47903784435162	107.6806952400498	36.57895100435434	90.74300096247968	23.954781076909477		74.51475953898127	267.81144394041837		94.94832762152994		220.3361769411433
Sporocytophaga myxococcoides	16.856597553547953			35.90353424796874		14.242767362997249					15.138464542129777							21.453517441271764		13.000293237229716					27.002249829792248	14.01431383050314			15.097854335786359			12.0		12.04484844123276		18.000771104126624	19.999999999978847			21.99849781873336	19.619893917812366	12.03292552316125		42.97932156044131																											15.999999999999998																																																																													
Sporomusa malonica														46.0																																																																																																																																						
Sporosarcina aquimarina																																										23.846288695605942																																																																																																										
Sporosarcina koreensis																																								12.947090530004466																																																																																																												
Sporosarcina luteola	17.83405531168232	29.237418124423154							31.44570807462703		31.161694358085427			19.110168546389232	14.040760858028193					36.95862321357114		29.49043864389645	17.837623821840907	17.121557833322598	36.31857772758446	14.14922242790836	33.71398683652062	25.872357382187936						18.325460896428265	12.139319433683177		27.53331130957545	35.895361077976595	22.81057623215852	73.90521382311651		36.93667368501278	77.19502642143915	42.25182143867858																																																																																																								
Sporosarcina pasteurii																						13.996273223919813																					28.362110371983924	20.649493217851433																																																																																																								
Sporosarcina psychrophila		13.075218067510107							21.22102182941536		15.10765270322838																													11.058477855419182	76.15889072200153	17.23192863798335	13.901971404717731																													12.0																																																																												
Sporosarcina siberiensis									10.423665663419728																																																																																																																																											
Sporosarcina soli	116.67851848702648	141.94250407060966	20.0	49.00000000000009		31.0		51.99999999999942	180.87898626341928	16.0	128.22543903497123	62.999999999833925		87.46331904145005	51.962612079114145	19.0	29.0	39.99887050234951	45.0	247.9336137978624	102.74539695313423	129.15113399034655	52.5830999713597	52.85267282947514	108.53896442721157	54.85077731017184	107.7847832116655	101.13176079572546		17.0	27.0	30.0	17.0	101.67453795803577	36.8606789719264	27.000000000006136	123.87604787909171	175.5306861151508	66.18942376784142	148.29280208644784	39.6657269425596	137.71861041366836	527.3146297611698	373.7502776350385	103.17758976980728																																				14.944078128000626			15.999999999999998																																																																
Stanieria sp. NIES-3757																																18.354802531492016																																																		11.0																																																																		
Staphylococcus arlettae																																															1.9996509897152657							3.999681539708559			63.58363283087653					85.47987368857747														69.31782647300986					17.999192864088887	19.999575336182236	24.05809862238077																																																																	
Staphylococcus aureus																																																	12.0			255.0											105.0					107.0			2442.000000000853					1126.0				21.0			228837.67285499358					11.0			51995.405199063025	3259.0362914584966	24.0																			118.0																																				
Staphylococcus auricularis																																																																		71.0																					11.0																																																													
Staphylococcus capitis																																																										10.400190103625599								133.55723630871015		18.60843243604177	11.52209007096084					11.347008627101363				160.60862322664397			439.16061566398383		182.1601375615407				238.578902859609	89.8958543030773			18.125675462351772	473.75944055219003																																																								
Staphylococcus caprae																																																																				72.17121831960075													28.111533095236286																																																																			
Staphylococcus cohnii																																															6.000273304713961							1.998057238769101		17.0	64.83575664751923					109.89601660618642									24.00111010562133			144.8760459065105		732.1049406191211				36.0	59.00081908877439	81.0004246638178	126.41206661169348		18.0		51.00000000000001	37.0001655174573			81.0	13.0																																																								
Staphylococcus epidermidis																																															102.0	19.0	245.61556887094898	138.0		54.0	32.0	621.0		3456.0000000000005	94.0	4018.5998098963755	8966.0		9.0	2156.0000000002397	1068.0	537.0	2049.0	3201.4787667085484	49.05660592791051	1778.1985992332088	661.4779099290391		7570.000137787418	1179.0	116.0	375.6529913728986	1725.9999999999998	6008.0	111.0	4767.39137677354	5004.0	551.139839659891	16216.727851240765	197.0	12520.143874884205	217.0	6938.0	2426.0	18187.42109714038	10084.104145696916	6293.000000000042	2662.0	3008.469125474621	20306.204268000267	75.0																																																							17.000000000000348
Staphylococcus equorum																																																				43.8499090705052		2.18924066982107													19.0		30.0		383.5821093107202	33.000088548229535	48.91213271312958	124.94223997254437							19.999988427665624					18.0		259.6906646914884		14.0																																																										
Staphylococcus haemolyticus																																																											68.0															17.9695698466919		19.880605988412455							18.022365558976574		13.0			31.0																																																												
Staphylococcus hominis																																																						9.0				76.0				540.9999999997602	112.0				21.943394072089486				1343.9999982843303		62.0	162.03043011251248		34.119394011587545		14.999999999813852	52.0	24.0	116.99999997244122	78.0	17.00076700172295	13.0						25.0		114.99999998903259																																																								
Staphylococcus lentus																																															1.0										54.0					135.0														384.9047027125946	3.942502237619838						22.0					19.0			65.0																																																									
Staphylococcus massiliensis																																																																							13.0																																																																													
Staphylococcus nepalensis																																																						2.0022612215223403			12.58061052160425					28.62410970523616														101.41119091477672							16.83240402218528																																																																	
Staphylococcus pasteuri																																																																							20.99986392733389			15.000000080736385																			15.0																																																							
Staphylococcus pettenkoferi																																																																										14.0							162.00000000000003																																																																			
Staphylococcus saccharolyticus																																																	24.384431129051045																															186.8601603401091																																																																				
Staphylococcus saprophyticus																																															16.000075705570776																											32.18171408100418							10.99999964703015																																																																			
Staphylococcus simiae																																																						1.0																																																																																														
Staphylococcus simulans																																																																							11.0					168.0					12.0																																																																			
Staphylococcus sp. AntiMn-1																																																				19.150090929494773		5.8107593301789295																	32.41433815226003		30.08786728687043			24.00161008714893							34.99999603881021					55.31071194070772																																																												
Staphylococcus stepanovicii																																																																							20.146698965475828						1.0574977623801618																																																																							
Staphylococcus succinus																																																																							123.05236035645818					13.164431905943596							14.697434704930235																																																																	
Staphylococcus vitulinus																																																																							100.85330103452421					38.09529728740685																																																																								
Staphylococcus xylosus																																																																							36.95008207500607	22.999911451770476																16.998457850347428																																																												
Starkeya novella												15.000452216243715			36.80863623827217	39.914810127354336																																																																																																																																				
Stella humosa				16.95611104677181		14.412933389933364			21.606977465175706			22.347802190458406			20.64280557699751				16.632651753274867				17.126151405783215		38.89675551634189		20.215344184827497	59.49607159351439						14.986963741759473	19.553746522329106	19.38339071247231	30.19353952116879	20.47053356836949	19.995391391658455	42.11437257813101		20.294954272624818	14.080950716887582	17.896321290955587																																																																																																								
Stella vacuolata	18.23205688670604			35.64836262317166		79.36410082078687	25.65822182670945		28.207369088221718		19.720004068740185	19.93637059378423		37.40496419088144	19.819038075485704	61.772785011382474		30.869602940873023	21.668785175013884	20.84451062808089	35.02173807662866	36.64638539536737	22.396526906244983	18.97569587662881	36.3460361121541		22.319640631726756	45.57364871734283		16.004938206672595				15.134166864351696	12.381235394947787	25.659547950287962	14.072925159681379	34.72843441540981	13.547105360027182	30.336646961387142		41.49295644588476	18.94029879335953		23.874540935051886									1.0																							0.999999999993824																																																																							
Stenotrophobacter namibiensis	13.390808175321	36.92443290815826		32.44737133491005		49.37998630542225	22.603033734643105	16.54774394091078	18.88359286077626	12.409888694675615	16.172221253423153	17.019710650489348		12.970959518586463	36.0400861001029	36.33938884879159		27.866199786010288	51.27927490217143	70.98618953576644	15.273794673367313	29.22121492899245	22.255765044168143	13.745565566822034	43.68855072985239		25.974494588356873	56.80011016138714	15.27566220079752				24.59131097281416	12.365178535507637	23.50678309966105	17.290661378841918	102.59320798232328	50.85997068900944	30.618920154250695	27.294686901739748	11.345828673572138	40.47439719611491	15.912423720920367	31.828300464337783	22.421371655415808																																																																																																							
Stenotrophobacter roseus	29.43107926179991	28.41418509453934	20.872129708936182	102.811870960804		69.1763483141922	65.72532177825919	16.676093087953547	46.277586476429136		31.856591996259414	44.532136512716896	13.55872674056985		80.10223131365115	75.05881453194469	37.09367242784247	96.28746196537732	180.09282526661232	61.64878346981428	32.87417021011764	32.082159362050014	20.962808997457625	19.21354406060805	57.00415433702915	41.39702953887245	82.37452612690653	95.67170191363108	32.19944470935336	25.474724047970625	20.573657384877425	38.2832379048707	32.913813419377554	42.09159129493718	88.45921893374587	92.98275228714273	354.83323894815214	59.84667057489968		84.23695194942322	13.072085777268072	67.26684473819327	31.814363690939683	48.813286564173005	71.88816093089739																1.6485550362756867															11.193772293915726																																																																								
Stenotrophobacter terrae	129.17812061466154	246.75867125375828	88.1278702910638	208.6408406180893		193.0498594766774	94.69281163391035	125.77616297113572	217.49879628233663	35.590111305324385	163.97118675037822	183.76478127260776	26.44127325943016	92.80677057488226	171.75184974985632	165.88914741402118	88.9063275721575	178.8160852434372	349.42618726883	294.19463109960674	103.66378004974364	189.15736757867526	97.59363018199238	114.29799480327853	137.0231090860384	65.92576902313931	129.45307632056324	181.53164566972492	27.52489308984912	25.52527595202937	46.42634261512259	43.08378992345992	64.07388763358146	149.9996774679571	125.53320590099531	78.94491707798775	347.3487778275762	139.3426761389278	49.889943782886746	177.56703591902573	92.79445431420223	245.14350371504082	105.2732125883642	225.58484174294964	188.83516134890903																7.3514449637243136										49.00087415092722		26.0			23.80622770608387					35.0	12.340354428855505																																																																		
Stenotrophomonas humi																																			17.00002622668459	63.93944294899863	30.32464547186973																																																																																																															
Stenotrophomonas koreensis																																																																																						52.99999999999999																																																														
Stenotrophomonas maltophilia			28.0			104.36001854963881	37.24192358569349	28.0	35.00000000409601	18.0	269.05334094740925	27.0	16.000000000000078	107.09199182898476		75.20024411402329	213.86471881799184	394.5960060983808	260.19521358533854	271.90652472822916	15.2829228012238								52.18958323601988					24.028078919512662	27.002120688962346		25.384457799138808		23.0		61.024822981633825	22.99743822383588	15.000000000000002	99.77567312662985	371.7818460074185																											20.0		16.0								23.0				11.0																																																														
Stenotrophomonas rhizophila		48.0				572.5041475034748	59.9999917697031				634.7925227966473			112.48062341322748		466.3918462757988			26.003494275808354	13.0272729785676	21.001213106763274		24.352536020933986	24.11821199529872	14.000000000010694	40.0			132.81130180367737			25.92788880863595		24.971921080488343	47.503087741021346		93.20913272906157				115.01671950719806	38.00256090323927		460.8561686076685	818.9314367277564																										24.0																																																																													
Stenotrophomonas sp. G4																																													30.172078335937872																																																																																																							
Stenotrophomonas sp. MYb57						86.54138406873321	19.75808465702379				194.9778865613741			75.36347882278358			14.135281182008221	242.59293891786217	32.80136805802115		25.74556245513454		35.326445497945954	39.976296743484134								16.011147179413193				57.04574862018321	13.521677065906331				10.970195712828572			127.3535895190933	196.1531926939633																																																																																																							
Stenotrophomonas tumulicola											13.049625288852253									319.06620237996435																									23.110613255576663																																																																																																							
Steroidobacter agariperforans	31.22025662121281	27.29177393873948	26.78836822847845	67.70487866231544		102.34880663117492	128.18924510063894	38.78850917199412	47.43762421842568		65.38934203873181	146.19054833801817	72.63424395171836	30.841986897885214	94.0501913600672	174.84591287307686	19.678869556453318	118.50088224216404	54.96749610821668	30.408829189178476	199.5108957791046	41.23202992554162	122.11274763841148	141.00047718534788	74.93824423999305	118.73989609430662	71.58088435701463	250.33006062138767		12.043511645636046	12.883152513369572	10.663408752107818	11.678631010767534	57.69508266354156	68.05761107755835	183.4275909855117	91.63187580076458	33.94415903883555		35.46864098794962	14.454970727542975	80.63085571121148	30.61507427164024	15.889484044965146	481.3673762791217																																																																																																							
Steroidobacter denitrificans	39.08983190560535	78.94111167499065	32.87767376709379	78.46097736309378		52.569339365888865	40.36036689834725	37.0336495396495	83.57630273359742		39.42316771855465	222.0976061359452	15.566406546115914	39.96667875758914	31.17995762487771	45.0208137893118	16.902823330933174	24.31142147400946	73.29030108389556	65.14758638725918	46.476916251701155	22.610452615554596	35.168569122150515	29.4194932842513	71.65096466222485	31.516878619695312	84.57066058308929	127.77843690288259				31.945920393336124	16.66401883397067	66.69306064378266	74.60289352256545	171.44253896927162	105.05400829329236	25.32105434428902		95.82283285717158		67.64826562928408	45.45280776867013	35.025130618962386	69.0320417768516																																																																																																							
Sterolibacteriaceae bacterium M52	61.880334630024	71.46841198687642	25.93987952854921	30.80756484661579		62.5015073392434	66.98085340349084	28.359455794859517	159.46193009233642	16.26000388468778	56.1199342316607	59.86444526693988		54.24157896948862	37.97031434424535	29.08131340552843	25.19464624643348	39.106588003703976	62.37872140534938	106.5968880850945	22.24146290919317	68.49177118160382	42.21890074403721	44.12548585370021	164.83289480810132	56.027824367365454	104.8333334312302	68.25664354695363	44.18353891893271	11.942475506661733	32.62384095235667	114.59858219699107	41.850602364530666	118.05512361818909	43.39004587956921	95.99810394800168	120.66172942386095	34.90074961463432	28.27179764008261	139.01811043880195	31.32589098278188	145.72683472864196	86.22158148032213	45.41105593787021	27.69685497028955																																																																																																							
Stigmatella aurantiaca	70.08323655089521	62.416047982589	33.00581973494149	103.97625597564941		107.26144861798402	76.02380661646222	60.60099549956614	100.23182408621632	18.00282038048219	93.84765498477518	131.04725007995737	43.0	75.63392133968121	209.90232818529773	67.98459866312349	32.01842697335873	80.87905058439456	79.9361653231661	105.06672819100581	41.454534082075355	82.32169335174422	57.428696791881286	43.98995706754005	99.37910168230236	36.001620458477	82.05359345782905	110.98253063384098	34.9861254367029		18.000000070221454	21.015574354084173		53.56372884290594	41.31710614624672	46.011868501022526	57.220911492881115	60.73964858421031	61.93528521369106	93.6123613630266	34.9893987714206	102.04332663820641	71.94707402408088	42.21475937533005	44.49614167629941																																																																																																							
Stigmatella erecta																10.27840133494438																																																																																																																																				
Stomatobaculum longum																																																																		14.999999999999998																			17.0	10.0																																																											22.02580508547076			
Streptobacillus hongkongensis																																																																		12.999999999999998																																																																																		
Streptococcus agalactiae																																																																							93.0																								17.0																																																					
Streptococcus alactolyticus																																																																							25.000000178291483	26.0											27.0																																																																	
Streptococcus anginosus																																																																										18.50026759543288																																																																						81.99555866294635				
Streptococcus australis																																																																										25.567774167515086																		19.00001329700793																																																					104.10831899066221			
Streptococcus cristatus																																															1.0							2.0				69.0782810900497								226.96338703315786					49.031819106018574			13.999999999155385								24.0			19.999999999794603																																																27.688675628333964												410.6161296093663			
Streptococcus downei																																																						1.0												10.0					72.0	404.0									20.0																																												13.002891558234644																							
Streptococcus equinus																																																																							18.498303799290646						4.999999999999999				31.018896476714982														130.25041837117035				12.058840779176155								15.380812126190838					96.6097119798254			71.57135205609502										21.59772276375245				263.4621623035921										14.402625401406699		14.58975551022987			24.744817639954128			11.254651785670232	
Streptococcus gordonii																																															2.0									11.000169963256118		31.00000336953654					17.0			1634.0000000321536		15.000000000398051			37.00000016294128	61.00000000036577							11.0		10.0				16.0	59.0		13.0							29.999999995641776																														10.043150635500453																			90.24681009612013	2189.946820310656			
Streptococcus gwangjuense																																																										11.102961048152752										33.45135294772607				28.90712766017411	20.766132695160913	30.010461402601713							20.24688844542432											18.997622786059488																																																					37.644319195434704			
Streptococcus himalayensis																																																																																																																																																	11.481350075565008			
Streptococcus infantarius																																																																																																																																	30.003185592304355																			
Streptococcus infantis																																																																														16.710796163175903							31.175278435070467																																																												13.45575338804271			
Streptococcus intermedius																																																										51.99999999999999																											27.0																																																												73.26220732866301			
Streptococcus koreensis																																																																																																																																																	35.694357567684385			
Streptococcus lutetiensis																																																																																																																																	53.53465700971682																			
Streptococcus milleri																																																						1.0																	42.0			11.499732404567125																						15.0																							12.999999999999998																									102.28891927775065				
Streptococcus mitis																																															35.0							3.3199997313599376		35.99983003674389		475.37832669536147				28.951491608771946	56.6232472341917			435.4210031779771		23.017941224794825			566.3005574510047		121.31966058248994	21.67111757197421		16.949935588543415	1.000000000000867		54.91010328745159	67.42559078593057	69.20330770269224	17.529268220178885	73.0	19.943626812879025	134.03292976285002	68.45379556949196	17.637799155718287			16.000000000001858																																											61.63842933393251												889.5091442491007			
Streptococcus mutans																																																										10.0													13.0							22.0																		17.0																													16.000000000000046																			270.99109491635545				
Streptococcus oralis																																																2.0		24.0		25.0		2.6405527161821407				225.23865009502973				48.95744750126929	213.3764773179906			1746.0623507456567		42.53070597290792			8838.710007809732	94.08848441767108	102.26676905465544	101.24736757949093		41.0500654140274		47.28838765875202	21.693694615046436	24.574409214073178	300.8543545296891	30.382339599212308		75.056373187121	455.79197593264433	68.16624991877137	50.36220084428538				24.0																																		61.89250123815795								519.3749694778335						28.06754136342565					47.85096189297866	11700.527956664168			
Streptococcus parasanguinis																																																																							19.475596167676862								22.916101337935768		16.99999999984712														23.85708044993406																														15.65743810040573	14.531963071442256													46.64051648847528									
Streptococcus pasteurianus																																																																																		14.0																																																																		
Streptococcus periodonticum																																																																																																																																				176.0							17.000000000000007					66.89003711430212	26.415455427205664			18.00000356719395
Streptococcus pneumoniae																																																																																		336.08839218060893																																																															324.0006337586888			
Streptococcus pseudopneumoniae																																																						5.039447552457919								11.091060889958909			24.0																					2050.0981337868093																																																														
Streptococcus pyogenes																																																																																																																																																	14.852978859164214			
Streptococcus salivarius																																																								11.0		23.0													109.50169602241807						4.999999999999999	11.833054789621075				19.074586162593636				15.0			11.0	14.0			37.0		198.08068135593444		23.0	13.0	75.63244205992756	67.40290088590423		17.99999846439728					30.619187883959302	15.999999999999998	30.448936808374864			111.67919341844812								16.0					764.2570500860272	63.0		34.68933141900323									27.97698290663132		638.8263290104961	38.08008091469957	77.77777322745328	35.272411068574705		196.80441519501912			56.20911424561773	
