genus	Run01_soil_barcode01	Run01_soil_barcode02	Run01_soil_barcode03	Run01_soil_barcode04	Run01_soil_barcode05	Run01_soil_barcode06	Run01_soil_barcode07	Run01_soil_barcode08	Run01_soil_barcode09	Run01_soil_barcode10	Run01_soil_barcode11	Run01_soil_barcode12	Run01_soil_barcode13	Run01_soil_barcode14	Run01_soil_barcode15	Run01_soil_barcode16	Run01_soil_barcode17	Run01_soil_barcode18	Run01_soil_barcode19	Run01_soil_barcode20	Run01_soil_barcode21	Run01_soil_barcode22	Run01_soil_barcode23	Run01_soil_barcode24	Run02_soil_barcode01	Run02_soil_barcode02	Run02_soil_barcode03	Run02_soil_barcode04	Run02_soil_barcode05	Run02_soil_barcode06	Run02_soil_barcode07	Run02_soil_barcode08	Run02_soil_barcode09	Run02_soil_barcode10	Run02_soil_barcode11	Run02_soil_barcode12	Run02_soil_barcode13	Run02_soil_barcode14	Run02_soil_barcode15	Run02_soil_barcode16	Run02_soil_barcode17	Run02_soil_barcode18	Run02_soil_barcode19	Run02_soil_barcode20	Run02_soil_barcode21	Run02_soil_barcode22	Run03_swab_barcode01	Run03_swab_barcode02	Run03_swab_barcode03	Run03_swab_barcode04	Run03_swab_barcode05	Run03_swab_barcode06	Run03_swab_barcode07	Run03_swab_barcode08	Run03_swab_barcode09	Run03_swab_barcode10	Run03_swab_barcode11	Run03_swab_barcode12	Run03_swab_barcode13	Run03_swab_barcode14	Run03_swab_barcode15	Run03_swab_barcode16	Run03_swab_barcode17	Run03_swab_barcode18	Run03_swab_barcode19	Run03_swab_barcode20	Run03_swab_barcode21	Run03_swab_barcode22	Run03_swab_barcode23	Run03_swab_barcode24	Run04_swab_barcode01	Run04_swab_barcode02	Run04_swab_barcode03	Run04_swab_barcode04	Run04_swab_barcode05	Run04_swab_barcode06	Run04_swab_barcode07	Run04_swab_barcode08	Run04_swab_barcode09	Run04_swab_barcode10	Run04_swab_barcode11	Run04_swab_barcode12	Run04_swab_barcode13	Run04_swab_barcode14	Run04_swab_barcode15	Run04_swab_barcode16	Run04_swab_barcode17	Run04_swab_barcode18	Run04_swab_barcode19	Run04_swab_barcode20	Run04_swab_barcode21	Run04_swab_barcode22	Run04_swab_barcode23	Run05_fecal_barcode01	Run05_fecal_barcode02	Run05_fecal_barcode03	Run05_fecal_barcode04	Run05_fecal_barcode05	Run05_fecal_barcode06	Run05_fecal_barcode07	Run05_fecal_barcode08	Run05_fecal_barcode09	Run05_fecal_barcode10	Run05_fecal_barcode11	Run05_fecal_barcode12	Run05_fecal_barcode13	Run05_fecal_barcode14	Run05_fecal_barcode15	Run05_fecal_barcode16	Run05_fecal_barcode17	Run05_fecal_barcode18	Run05_fecal_barcode19	Run05_fecal_barcode20	Run06_fecal_barcode01	Run06_fecal_barcode02	Run06_fecal_barcode03	Run06_fecal_barcode04	Run06_fecal_barcode05	Run06_fecal_barcode06	Run06_fecal_barcode07	Run06_fecal_barcode08	Run06_fecal_barcode09	Run06_fecal_barcode10	Run06_fecal_barcode11	Run06_fecal_barcode17	Run06_fecal_barcode18	Run06_fecal_barcode19	Run06_fecal_barcode20	Run06_fecal_barcode21	Run06_fecal_barcode22	Run06_fecal_barcode23	Run06_fecal_barcode24	Run07_fecal_barcode09	Run07_fecal_barcode10	Run07_fecal_barcode11	Run07_fecal_barcode12	Run07_fecal_barcode13	Run07_fecal_barcode14	Run07_fecal_barcode15	Run07_fecal_barcode16	Run07_fecal_barcode17	Run07_fecal_barcode18	Run07_fecal_barcode19	Run07_fecal_barcode20	Run07_fecal_barcode21	Run07_fecal_barcode22	Run07_fecal_barcode23	Run07_fecal_barcode24
Massiliprevotella																																																																																																								18.810939150072134		187.00000000025258		51.000000170501444								15.72203065069776				12.24390276016269	14.000031394240732			19.695632875178017										24.023749490653444										39.00782004559974		28.843875126940087		
Massilistercora																																																																								108.46343213666417																				13.0																				23.963106702370354						19.93958908061111																	19.77495198914655					10.377154331176586						54.89302013208524		26.988997537105664
Mediterranea																																																																							21.0	25.750893683679234																																																																												
Mediterraneibacter																																										28.630457145220504																								36.46866126231635					61.993623694747626	142.70281962362																						96.59517742886268	177.000004567738	392.0315414576487	164.78111750475802	118.42857571300834	2056.6434078244097	88.83502147281284	15.562758346338745	353.8117364022912	189.88362172780626	245.72784819354382	812.5531625785127	45.35537497089609	71.0000844949758	175.86770072285088	741.2385426810115	153.2792650232513	312.52634399161605	151.11944491341552		352.3800295865497	193.06552722179882	158.4494796810426	250.54117925541132	154.29196664181137	91.67404934772844	684.7461742785376	290.50236896397683	97.39392418393206	337.0832673524801	234.25691826986596	300.3257405681983	298.58242606821847	365.31207193020225	840.328922399362	280.8784013364856	722.0093902349666	623.5547735924902	5362.052058828582	27.00465563278893	356.77183535590206	1153.424712494738	645.2736885489006	237.33586547648838	603.2977512455016	1097.0340803790057	1425.3154216530497	700.8727479955076	2492.0471417956082	551.2513292914693	3293.523324239751		5664.210935824511	2120.24468168543	3095.3125316994306
Megamonas																																																																							22.0	90.0	11.0																					44.00000000000017				13.0		179.99999985401655										29.0								81.00000000948786			377.02635077218355										79.99999999999994				233.99959670700872						278.2572253273702					208.0002025860727		
Megasphaera																																																																							23.0	26.0											12.0												3805.605383474436		647.9957657570991						115.01978489476747				147.0086894644864	126.0			275.0920194038177										125.0312850088825		37.879296009481116		805.877813527478									43.9979829519106	487.89829720295	1791.9149086658317	2377.483441310657					14.302504649708595	2829.1496502595037		17.014021232107822			
Melghirimyces																																																									18.0																																																																																											
Melioribacter												12.635167946208028							11.884076719283721						10.985107548974554										12.26150673988451	12.008117376793663	16.993467714951557					13.961198326410301																																																																																																										
Melittangium	16.000000013658102	21.935058823902		32.45691395727081				16.000000674077693	27.09468228006607		13.93501871002591	47.001565229419384		11.973405246014122	47.94635594772621	19.35149310875101				19.051613699810428		29.285919838299346	18.616393511791628																16.016093048999448			32.31548849546661		25.40896282481	85.74886857050028																																																																																																							
Merdimonas																																																																							23.000105484174448																																																																													
Mesobacillus																									16.449202588598546		14.834548356441202	20.781873932481727												65.1815947825535																																																																																																												
Mesorhizobium	134.00000006219656	142.99106113095644	42.0	266.38125280529385		235.05316763820923	240.99858184133177	62.99999999999999	126.02579927498915	73.00000000000003	138.54537364295626	475.23284402261766	142.00022992466734	164.82883483491102	940.2147072412376	545.8477628786331	45.99999999983055	225.68178446122758	169.9999608621682	87.99169760107961	416.2567104618822	329.99999995584716	850.5408451218016	533.3375104035273	138.98118473875488	103.00002552048689	149.394532807696	501.3602147174704	266.91056350531346			113.39771605786692	32.00204649905169	204.79588179833448	78.27402371669848	119.92773031575543	483.52744491189856	116.05681497351313	134.99998654750007	237.90655292231926		288.6796399941764	142.9828204907187	123.31707025199015	464.75844153694294									0.9999999999999484																	29.0										38.72935329768382							15.0																																																												
Metabacillus	278.7460298840999	455.3357768756279	40.96726203955553	89.00000568227414		71.99470037294597	113.00000122109975	48.000011739597	212.92083714933568	22.00011707340084	132.939949422336	267.5759135895853	12.000009798225742	141.2404288525579	527.2086496336979	104.10326566352623	71.055368576299	142.01019961130382	183.00064582527625	306.3122500995356	76.035221216494	263.70233229245133	127.6836517505066	120.31089901653569	466.48913132204814	77.28169774255527	302.89852516585387	255.39764141760398	41.94976035360506	78.81039715021025	89.26094349950027	147.31372360752837	143.1505451784439	495.8670723792071	298.7751161726555	421.38077538033144	592.9613307983984	204.36102131492692	60.433968082548894	705.1980100714187	49.00000000013211	187.92972667163062	330.36900217809034	309.74321918212365	86.40828988940166									1.1535513635706658							16.0										24.999773518474					11.0					29.000009009740754		19.0																																																																	
Metakosakonia																																																																																																																																							43.256584862069616													
Metallibacterium																																		15.876269742542972																																																																																																																		
Metaprevotella																																																																																																																		61.95023720148837																			2011.9389589516452															
Methylacidimicrobium																																																																																																																																																17.99949394004998				
Methylibium	171.33110794803386	134.10958355632832	104.39838275369156	124.22111865983118	54.04797668790101	826.3434445511895	493.4714386627446	118.25018488215288	344.07439754795263	475.21846876197566	507.50284643161336	204.57547364057038	263.09155781920896	382.59850704878164	65.36746478200492	267.41453055161054	269.2117386002841	404.0823253199066	711.6602749990723	270.0113160159976	428.5240338438922	641.240663045099	1174.7981341217985	1046.4599297800555	152.50060525387582	52.981687489310175	413.9782271079374	104.20112491277348	48.49382206510886	305.95198389644247	46.02991479990158	115.62727526567859	61.37831187342269	87.38086711176558	66.67428918429057	1046.5573975842508	192.145090356564	120.67701527780638	88.85647927999146	117.935451959278	131.2308546788762	348.7060598932116	334.81104129042865	327.4463853736262	267.8949617363016																																							13.0				33.0																																																												
Methylobacillus											13.642072127964006														20.929322460818305	63.16644974882473	202.9475546192728	33.95500699930343	27.996453523382783	73.99999999999999		90.99999999989792	159.0155772740766	59.299404558399274	211.35153783448445	436.0536581725791	231.38425594385558								31.000000003588706																																																																																																							
Methylobacterium				73.000612286689		37.99991218358671	24.863699094258042				67.99971670304885	123.58465437449908		29.999967876502343	116.87207835704571			43.57118484488066					20.000107787253114	28.000023860055805			281.0451757261303					150.31034647739781	26.139608423020093						13.0					175.9999999930358	149.7451283553099						14.0	15.0		3.0000000000000004															25.0		254.0					21.0					32.99095829376098	26.0		12.000000000000002				59.0			18.0																																																									
Methyloceanibacter	139.0	174.0	30.0	329.0041194884072	11.0	109.0	124.99999997780151	105.0	274.99999999987347	13.99999999888576	156.43551323072757	676.7671724185371	39.99999999913282	171.00004730741222	488.8107191699025	83.58333803581338	61.00000000000001	84.99950147563794	148.000000028947	196.00002917838842	162.460941524454	136.0	174.72769605652638	147.99953172078816	136.9999976127888	54.99999989629159	116.00403525923006	506.9905410930036	16.0	13.0	39.0	43.00000000000001	38.0	139.0	39.00000000274703	102.99512125598486	194.000023445716	63.0	42.0	412.0000187845757	44.0	281.0	170.00000000000003	223.78687467269074	177.32935046311715																												21.0																																																																											
Methylocella															21.84003504286295																																																																																																																																					
Methylococcus																													129.90413579903378			58.899309152665644																																																																																																																				
Methylocystis	28.687684190777745			50.296479757328854								30.442652637010106			109.26589296760787					20.738820332713026																	25.953678212376353					24.20116384136451		15.202528081197196																																																																																																								
Methylophilus				62.320308148306545	21.998116070736828					34.00000000000001	27.223980743918123			22.7898854369347			26.999950772225024	37.99999988055568			42.14512644186764		48.572194083787686	53.98768160345116	30.025068647405746	69.8312292258153	136.4579217329841		26.000005378331146			137.14422840558478	40.981776598105434	37.941281817052925	381.6828746625345	24.007110991539907	176.91410654577277				86.02526349131676			62.55580469046123	151.08609428820168																																																																																																							
Methylopila															26.935988657612047			17.000076606365177																																																																																																																																		
Methylorubrum												16.791956694762842															12.182157776546314																																																																																																																									
Methylosarcina																																					17.068542552231587																																																																																																															
Methylosinus															27.74219239424812	26.517958503744637																					20.262164380338596																																															13.0																																																																
Methylotenera	41.0	112.02060557093347	231.9999999999999	854.0101926203308	305.0018839292632	142.95021740659817	252.00000000000006	32.0	80.00000451961677	201.0	611.7826545030555	41.0	303.0000000000004	454.0714768705622	31.000000000000004	576.0705138072558	357.0000497912689	825.939514677957	394.8253677756001	52.99994906201775	357.9205878283557	72.00000000233533	485.9552636595005	408.02402799079084	62.974931353464825	113.16877077437842	260.88972128085237	193.99998959085497	33.178367563605676	138.99999999999994	38.0	161.85577159451734	119.01822340189702	142.7253098115507	832.406355818461	822.403286731801	333.9568717889453	15.0	13.0	46.0	271.0172326284717	161.00000000000003	67.9999995311521	1134.5879987689023	633.1205888497116																																				18.0					13.0																																																														
Methyloversatilis	70.35495615722073	65.25816126034495		25.13993968762312		47.57748906093682	62.98271690435028	19.687494613595177	43.943164586700526			63.51851545083539	13.988368131339602	28.11238856190855	78.65331692907851	52.414195589076996	38.982367072010824	47.70829331697149	72.05165413616612	41.59601279767885		18.85747255122548	18.141993600596148	21.736173738638712	24.209904680273446		20.829961815001926						13.82482963637861	37.39222472902379		16.61163257004158	56.010434854122565	16.579473720111867		21.41489301390278	17.601611709703878	37.48581528924306	15.401489697689927	17.16096862289186	15.287442280079308																																																																																																							
Methylovirgula												13.680710772588945			16.90015310935075																																																																																																																																					
Methylovorus				28.679295739654712																	32.94399747021897		29.34035967968419				34.691864529890395							130.98019452302884	24.315820293123338		25.810365377788372																																																																																																															
Micavibrio	23.405029535159635	11.0		25.0		20.0	11.99749702515243		43.0		23.00000000459777			16.00669467149892	21.999042662186				13.999999999423688			11.239047648724434	22.0		51.999972842348186	56.99999999973306	139.0848101089082	46.01395051641122	104.14588960050574	20.0	23.000000097955322	77.0	40.0	102.96287245248386	45.000000013565575	89.99969404037869	172.7807964962437	16.0		30.375178738761825		22.99999993395443	29.000777350865377																																	32.0																																																																								
Microbacterium											55.0	76.0																						15.0			47.0								40.0									2.0																	37.0					13.0	5.0				14.0		12.0																																																																	
Microbulbifer																										25.423711997441302																																																																																																																										
Micrococcus																																																										12.0													18.0		14.0										38.0					41.0																																																												
Microcoleus						24.808817465143328					19.271548370844066	141.34640525625971		12.629753330905023						20.001034849509395		15.002825953276426																																																	17.18487688066056								18.34695309159341	19.000408371147856																																																																				
Microcystis				32.36024908319474	300.1542410252834		77.30609246436306			20.089398950410963	14.397348117566795		12.217512628747071	14.440602969953522		221.28802526636926		138.23893110199614			124.41023384916565		87.22853092591228	78.23204463573936				20.850019261801567																	41.35078372626191																																																																																																							
Microlunatus	20.0	37.0						26.0	39.0		79.00000000000001	387.6581053672159		20.0	58.00000000000001					36.0	17.0	22.0	17.0	21.0	34.00000000000001															22.0		35.02217249301383	28.0	39.0	33.0																										13.0					10.0					18.0																																																																			
Microvirga	202.00309986551773	304.00033235106736	37.999999999999936	489.82508068485794		340.6882737485408	208.11722721028266	287.00152663714465	366.0213564955466	62.985635317231534	515.8522415038256	3454.6614101046466	132.99989618379777	569.5424172738666	3336.961365119938	462.19801316885554	43.9999999929205	293.84279640949677	267.44534987192844	593.8981502643154	348.989763558061	344.29201623744166	572.3613712214658	327.8597514407127	366.39136175299757	125.0000005843436	120.65795174924172	702.2691639150333	110.0754662895011	30.0	35.000000000000725	32.0000000012468	38.86039157994504	151.7629979849434	106.13971513895746	102.20887890990254	350.2719385445773	486.9999744817502	479.9102632049462	535.6168465215806	213.98845709861826	550.2808495441404	265.35429678469296	555.3786269750709	460.39726434799525																										32.0		20.0	13.000000000000002							40.93208730743713																							15.461269276519849																																												
Millionella																																																																																																										98.1962314773668						23.006362466036233		35.37330375115593	16.00000000006168		306.7814875331348		27.97345785666025	144.61910878949774			24.980004110224066							53.00000000013824	35.999999999971145			169.4867611196756	21.83431880919283	72.22631715364217		79.96903825973139						70.61941590620262				
Minicystis	15.646228063664553					13.59901272748276	12.971495572372529		27.844034358264388		22.7303252813062	19.915664765450092		21.26124378653196	36.09738288810345	18.040795882136887			15.018027620491008	22.90931302114597	13.644559080097109	19.408372366244432	21.521329494395534	17.875227262958568	13.00280496235755	11.541464921819832	18.37371735946357	19.365312671587056									12.669202136969352	14.929162558059359	17.85481509016636	15.819450242325145		24.249031450265893	12.93132790868057		17.421725381977218																																																																																																							
Miniimonas																																																						1.0																																																																																														
Mitsuaria						88.88242263502569	55.1380069989764	18.074049844848023	22.73771623880465	11.105297555573378	60.31221151271532	35.42002887532293		82.64075278853332				36.5107156990264	15.882758506037073		10.711508859866056	18.2326111155982	53.16918421152351	26.43621781860231	50.06439083340926	46.99245642733831											40.00068991087827							12.567855135439695	18.96990796975485																																																																																																							
Mitsuokella																																																																																																					50.0			36.0			29.00000000003638				68.00000000000142				46.0			1589.003586927427		46.99999999999999	113.9687113852011		142.7982901330066		220.00000446679408				21.0	13.0				152.0651946340225		1182.548033993197						1503.4461666753027	2231.2786966880285	13.999999999999556				
Mixta																																																						1.0																																																																																														
Mizugakiibacter		21.08026510899531				27.831303437098452	40.98210205181603		25.247583074152413						34.13795515626454	14.341648370834436	18.25901925222142		38.27268705403184	18.995090877058338					29.99999999999753		13.505166789440372							14.938678687116143						18.03242546318884		14.52098654455344																																																																																																										
Mobilicoccus																																																																																		20.0																																																																		
Mobilitalea														83.69043296620625																																																																																																																																						15.38628771100342
Mobiluncus																																																																																																																																					11.0															
Modestobacter												29.77355476245409																																																																																																																																								
Mogibacterium																																																																							19.012767699739868																								12.999999121018124	162.9796390749323											10.999999999991653	11.0									14.000000000053019									15.003679780872169	53.95795705276677		126.00000000004447	24.999945982921876					68.99967132168457				23.99999798453475		15.999999999990914		19.0	84.59317604663076	29.0			
Moheibacter											12.0																																		18.0																																																																																																							
Monoglobus														28.00256960251039																																																																																17.003932160738287								132.10666617383743	112.0113839531176		80.99999869655751	17.999964486002398		27.99999979558854		17.999936650079075				10.000895610289355		34.000000001218105	17.99997846584161	16.404186242290443	73.61554757803803	37.70877730936074	49.00744238090149		47.92102410633424	51.8444608852421			42.86616493405653				22.000288880399808			64.58665508149828	222.24739582788123	67.53800747371609	19.210862108369717			111.50389704768408			53.887712939301316	147.21710398710772		150.3644446238549		243.4726041007993
Moorea	27.811352717184906					59.74833168811515																27.64858000051202			17.28812038280241																	31.030337203751184	18.682257990104073																																																																																																									
Moraxella																																																75.0	86.0				139.0	3.0	2.0			316.00000000000006				464.0					13174.000000000002		39486.99999999579		17.0		27.000000000000004	222.0			1.0	25.0	401.0		31.0	51.99999999999999	54.0				18.0		32.0		13.0	14.0																																																					271.15593148140135			
Moryella																																																																																														15.000000352262584														42.0						12.0					84.6169775560655								27.000000118782978					18.0																
Motiliproteus			14.750671949804106								24.170058258031396			48.25855310467888					64.04573221206489							201.94413591376642			20.96269778867132																																																																																																																							
Mucibacter									24.240102236645537		13.019568320359886	15.096253253287713							19.0										12.428505414981014							13.774255493242226	31.381441582373423																																																																																																															
Mucilaginibacter	136.94233809020622	44.13039221338803		47.00000181569034		708.9303029241487	29.05365347459643	96.99878183301112	317.89724045432246	111.99439788821883	206.16553163918684	69.32147950494843	19.929845466662645	192.05840521335136	273.98749506659914	22.01607257365989	25.009838749913158	198.3611031798648	126.60083560391874	146.63692242507483	120.90578233779569	393.35654757791366	421.95136052648326	475.3758944394365	407.53354576574793	213.1835704288996	106.49222480474837	90.35521671842912	386.2466357973416		32.45945945524597	68.39541221426377	71.23518566575973	502.90713677434246	107.37378894382263	53.56547050427558	88.12439362341422	23.737275620868115	45.00121470497001	49.244587560331624	218.03493227149423	282.3821934313032	143.80702026340865	132.07636465723203	209.61461643478253																																				51.74556805802538																																																																			
Mucinivorans																																																																																																																																								21.45172870834852												
Murdochiella																																																																							20.000000000146954																																															57.00003975447961	218.0216017349593			18.0					70.7400712900606						984.4790944449496								36.986413238171636					20.54687685684645		21.458837159512807
Muribaculum																																																																																														13.907925262228975											84.20574380802634	362.70384525463874		54.64293687389618				13.993637672029125					28.474096631787823	13.366208406966374		33.67715691018006		57.772534945585825							50.00000000000066	19.24386283166909				14.836621546016321		21.541417144445056	25.10353808841981	30.69128791716236	10.109181721892778	142.44184347161507	30.606827701055533			15.414862745426676		13.999974600122226		
Murimonas																																																																																																																																																				17.82601257833842
Mycetocola												17.992504895604274																																																																																																																																								
Mycoavidus												21.548688789333983													22.7283606529499																																																																																																																											
Mycoplana																											18.31636254750797	23.807438018843268						18.75367210954745	12.29071676068652	19.203278991925906	15.117181989590865			26.012897084591422																																																																																																												
Mycoplasma																																																																																																																																																				23.161703867475875
Myxococcus											181.8153986512556							60.096575120607426														51.009297127048576													22.33554865436556																																																																																																							
Nakamurella												19.617607821982354																																																																																																																																								
Nannocystis	27.00000000000004	43.00368459256095		100.85567421556286		62.0008567027528	96.99998734062657		74.99999999999997		110.74202207840602	44.99999362086597	22.0	53.0	335.6767971190924	179.0061673563551		82.97126003583902	56.99991856914532	30.00001722507558	63.99951764258484	34.99999999998997	137.00009959636873	138.00000030002974	33.999999999999375	30.0	65.21354966939354	598.9972138891783			21.99999993891857		18.0	47.983592788838955		41.99988743777871	38.99869205499553			36.00000000071444		44.99999974845582	26.0	15.0	82.0																																																																																																							
Natronoflexus																																																																																																																		67.59433144914739						14.50195159484817									24.000000000001375					33.73438298472381		201.7974941811029	30.599966157853235											
Ndongobacter																																																																																																																															12.099208726508875						26.80581600689123															
Negativibacillus																																																																																							17.0							12.902980173645327	15.000000240514446		78.55388617018859		58.98110022950567				19.044879238094488	31.952638207253838		24.950821778767253						98.00003299056308		25.06392565169982			28.250486763586803	45.087266129220716	39.04976094795503	26.66428528715245		79.24077852805819		26.12242408124144			32.840792754060566		61.35969438768118		32.00709957847002		31.822923972362922	60.39058063976344	148.9153291651329	253.16395184935456	42.858004215935495	17.017595365816277	89.45499012848427	103.28396368327091			53.14275959377428	53.25855294760485		70.66709268548681		43.406290363406505
Negativicoccus																																																														98.0																																																																							96.0															
Neglecta																																																																								28.000033077505112				26.0											20.72667652640138							75.07561698469448		31.00355572700569	28.989669051517254			44.74602474473331		18.000001296759137	31.041672424241394		38.982464403607175			51.464952417521324	19.999997868891818	20.014390966237517		190.9975777013562		85.17499811589316		42.4802749591876	111.41446129409219	96.72114820512516	30.817495176064032	81.16539608535422		314.6047506976917	20.242092807241324	25.11863904317185	32.61292499094304		54.992783629427215		32.99492440797206	90.11505143668077	14.03831973165909	52.0	55.34008863848149	33.78218376452624	37.95139036735835	402.8838000626285	20.14212567044815	12.221971568273025	129.94707822773628	21.80757177824757	35.36055543976414		103.02374449536144	179.94581886625778		25.639462756308397		434.68935047817183
Neisseria																																															1.0000002305771458						18.509740948873905			13.00000027434585		221.9986770653062				51.00001220987501	39.00000142692548			2751.9968173006905					17.0		196.00000000000003	44.96099390476668						39.63214586703549	153.0		22.000000187109645		105.0	50.0																																																											19176.443735437828			
Nemorincola											15.84097446431408														21.04052556402277	21.0									10.227119760624444		23.51499471793914																																																																																																															
Neobacillus	195.2219216530353	284.749391919944	21.88529567448216	51.14725771357792		44.66503220061268	23.53598505839739	112.36190185559944	231.4574743187817	28.704002501922574	168.1929399128953	30.658504191477032	22.917947601804773	101.48258894914235	247.69641602886045	36.104571798044866	36.596627551380315	51.22857224024462	51.207441884331274	301.1901350179776	98.90892384713364	250.3879933760071	142.0405903017732	122.33967229758603	1043.185978025605	143.90640866894597	721.8970517707871	470.8070421414261	47.15967593615639	117.63162705400588	114.37095707290224	253.2817722197856	316.18968508839475	560.0801770175301	259.75524818550986	547.8938169301854	918.516872893914	202.10064827265884	54.82249813151028	1708.1754069106935	70.21468171012678	337.9600862962794	275.6043654988205	330.2113006464198	76.5971917015575																	17.0														29.000000016161398		10.0							11.0			28.0		15.000000000000002																																																										
Neorhizobium				130.1469373074317		29.001889127532703	28.005052481240696				30.812939461854075	33.109692188038636		26.06311855437215	72.74650259002726	95.51263261673554		35.26735916523604		18.989193928715707			80.81470088805938	60.916920176927746	23.995641074386068		17.000000003581178	151.213573215812	85.1945383114336	23.004182036285936		12.943217869856117		35.99992163055529		56.93565733305471	80.66960225517408							54.684820309323804	109.1199014930308																															16.0																																																																								
Nesterenkonia																																																										17.0																																		14.0																																																								
Nevskia							22.20131378203243				24.315561674174905								19.004100719475453				23.83198487395637														28.96382549706962						20.389140069264577																																																																																																									
Niabella										15.000000079840893	15.000005439446658							11.00013368987264								13.000000412347909			68.00000000000001			14.000000000000002				15.000000069960606	22.957508199722163								10.000000000004569																																																																																																							
Niastella	167.65959696469596	56.13831989178061	343.2546824480818	82.46004950320614		844.0257037841635	1411.8725504925674	107.15051378888091	226.49445344386496	508.7748673459329	233.6656203230463	44.21074382574856	310.60696332241844	171.34227965724813	187.520962605201	1184.4275475330846	117.08350117682333	1141.0837365979494	519.1905469457829	142.53043817461372	1112.430196104207	1318.0146646561573	2160.462061747675	2316.131938965589	152.8400360534412	520.7231731591456	183.19136094055972	508.50967681171943			80.24180942936044	25.65320295026508		23.882721080726157	42.24513513674996	354.48344504792624	164.9218414863124	173.83688894736818	139.67194522045392	32.31920644694627	56.401908111961326	290.47465079093377	262.17104246424384	116.20884268553802	1261.4305041253492																												12.038060179288244																																																																											
Nibricoccus	19.68184460813937	24.37344889514661	13.441121145958016	39.688007267095244		84.74107130249341	29.607077707531023		52.94002027603789		26.955485802620874	27.732892035838553		24.648248121827663	38.36233739416189	33.60210528662246		49.595486410681225	64.0062674313985	19.274802656879828	17.401153829634435	46.79641161525137	28.42409169220875	10.108345937104227	135.4121104615072	66.79700036888458	59.39924739898098	28.185558118149856	16.999112944381732		12.700806398638875	11.536715213183678	22.34206817257464	46.03821633033355	39.77943720328216	44.444347778155574	104.42922481944288		36.015439952775886	20.637200079524426	16.08299456969991	29.606517107611552		16.193880763253222																																																																																																								
Nitratireductor																																									22.443698566728806																																									14.0																																																																		
Nitrincola				12.646549168572163											31.82280637586857	30.822684197386465													43.99355253126845								21.457651347978253				17.84210858764857																																																																																																											
Nitrobacter		11.999760136179844																											26.060821730371504			38.26031541637453		13.563005103882912	20.108517974798435		42.76618248288581	15.572142333801935		26.77125540003305		16.65905975973363			14.737338392079431																																				46.12689799822204																																																																			
Nitrolancea												23.41461147856305			18.61742423063389																																																																																																																																					
Nitrosomonas															20.998855904502676												19.15155694957639							24.991659765357948			21.96395168424917								20.00000000000439																																																																																																							
Nitrosospira	125.89778576832867	278.17630944877345	30.206163285011783	121.37714349355683		119.09788327896334	132.3910833081382	61.95080246911972	240.71192027225896	47.296943883474405	174.8703376241093	219.25750591229445	47.896448496014784	118.98703495914506	135.14537410451518	87.99974589936394	87.9298651751565	92.1819727277516	167.43216209681407	220.84311977142045	55.14499664198802	118.89624166295732	97.17574141791604	94.63988702220372	215.3055920651178	83.54280844185902	148.6538399361643	163.01806498922372	138.47503797083343		55.44066591400977	65.82798630235416	68.68541407202964	184.334818720569	118.99676133371284	135.0042736540186	247.50024735133016	95.45270593551795	66.56762754516356	227.06691212689384	83.49038314146536	269.7342601508801	167.4822437581908	124.65952073503811	84.22233294105841																																																																																																							
Nitrospina									28.493358009098674			18.082540648037018			21.441631114261302												24.022172041463666					29.00000026483141		30.777088109299346			23.197301965732798					20.02851352447732																																																																																																										
Nitrospira	224.02593089662358	190.27048822224788	119.00000012778534	398.43777914165037	26.0	233.04011295658196	126.00331968281236	76.00000084518277	384.01015100685856	32.99999953827105	193.83997838128437	360.57645897275415	30.0	204.00056899095296	811.4342180248682	200.96977990054032	153.99286313929352	174.01198308661165	305.00431054093997	342.9704831291826	127.03924704626371	267.54148067060714	179.0	128.02938096571665	294.00000313167516	73.97835459654712	295.574922351883	471.40778942284953	75.79396355810391	43.00000000000037	93.00000505977292	98.22031738313618	137.99976554018326	292.61970791893015	270.51971542961155	281.22278872908237	494.13451505528883	296.01192566989175	147.6339565451292	429.85872267675006	98.99923601548235	550.0246399922646	262.01864431387077	222.89044309884486	250.89023626013835																												17.0								13.000000007458356		34.0																																																																	
Nitrospirillum												29.99847942691589																11.991672230704735																																																																																																																								
Nocardioides											44.99838716845646	307.14182187129416																																																																																																																																								
Nocardiopsis																																															1.0																																																																																																					
Nonomuraea															11.0	20.0																																																																																																																																				
Nordella	112.99999943052386	94.9968864382847	42.0	229.44185280636836		243.99999589687422	342.99876642461084	80.0	188.99999999995103	25.0	131.00000000000034	662.8006767476098	95.0000602681979	119.0	660.7658871421443	227.00000000000676	71.99895485381553	150.9676870180505	159.79511998340206	223.96506212024147	197.4613002548822	267.0000002484817	308.9232887595396	234.00154157683696	101.00059959599251	39.00000187442103	62.000056663391334	214.30049582231445			25.04281061183964	23.0	17.0	69.00000000027093	46.00000000000047	75.99999999999966	156.19372852228372	102.00018667441792	80.0	109.0	51.9999690225539	376.85188293825615	127.9999943398168	122.93965388298388	146.34275409060967																										18.0																13.000000000000002	15.0																																																												
Nosocomiicoccus																																															1.0																																																																																																					
